"","game_id","play_id","event_game_index","rusher_name","blocker_name","beat_time","beat_dist","rusher_won","double_team"
"9801",1502061,"48465e7d-4cfd-4cb3-a00e-cf91bf393f81",5140,"Deshawn Williams","Jawaan Taylor",0.827715000000069,3.36400059453027,1,1
"9802",1502061,"48465e7d-4cfd-4cb3-a00e-cf91bf393f81",5143,"Mike Purcell","Cam Robinson",NA,NA,0,1
"9803",1502061,"27c6be40-c951-4b8b-b68b-bdfce79a9011",5195,"Shelby Harris","Ben Bartch",NA,NA,0,0
"9804",1502061,"27c6be40-c951-4b8b-b68b-bdfce79a9011",5203,"Dre'Mont Jones","Brandon Linder",NA,NA,0,0
"9805",1502061,"27c6be40-c951-4b8b-b68b-bdfce79a9011",5205,"Von Miller","Jawaan Taylor",NA,NA,0,0
"9806",1502061,"27c6be40-c951-4b8b-b68b-bdfce79a9011",5207,"Justin Strnad","Andrew Norwell",NA,NA,0,0
"9807",1502061,"27c6be40-c951-4b8b-b68b-bdfce79a9011",5208,"Malik Reed","Cam Robinson",NA,NA,0,0
"9808",1502061,"cd1e2fa8-8c23-4679-9f8e-71e969cb00dd",5341,"Davon Hamilton","Netane Muti",NA,NA,0,0
"9809",1502061,"cd1e2fa8-8c23-4679-9f8e-71e969cb00dd",5342,"Malcom Brown","Lloyd Cushenberry III",NA,NA,0,1
"9810",1502061,"cd1e2fa8-8c23-4679-9f8e-71e969cb00dd",5345,"Roy Robertson-Harris","Bobby Massie",NA,NA,0,0
"9811",1502061,"cd1e2fa8-8c23-4679-9f8e-71e969cb00dd",5348,"Malcom Brown","Garett Bolles",NA,NA,0,1
"9812",1502061,"cd1e2fa8-8c23-4679-9f8e-71e969cb00dd",5350,"Malcom Brown","Netane Muti",NA,NA,0,1
"9813",1502061,"8c641998-d15b-4f4c-82e1-fa990c855338",5544,"Taven Bryan","Dalton Risner",NA,NA,0,0
"9814",1502061,"8c641998-d15b-4f4c-82e1-fa990c855338",5546,"Adam Gotsis","Netane Muti",NA,NA,0,1
"9815",1502061,"8c641998-d15b-4f4c-82e1-fa990c855338",5552,"Adam Gotsis","Lloyd Cushenberry III",NA,NA,0,1
"9816",1502061,"8c641998-d15b-4f4c-82e1-fa990c855338",5554,"Dawuane Smoot","Bobby Massie",NA,NA,0,0
"9817",1502061,"8c641998-d15b-4f4c-82e1-fa990c855338",5557,"Josh Allen","Garett Bolles",NA,NA,0,0
"9818",1502061,"75a1754b-6e4b-4338-a5b7-f83968dad856",5647,"Adam Gotsis","Netane Muti",NA,NA,0,1
"9819",1502061,"75a1754b-6e4b-4338-a5b7-f83968dad856",5649,"Jihad Ward","Dalton Risner",NA,NA,0,0
"9820",1502061,"75a1754b-6e4b-4338-a5b7-f83968dad856",5653,"Dawuane Smoot","Bobby Massie",NA,NA,0,0
"9821",1502061,"75a1754b-6e4b-4338-a5b7-f83968dad856",5654,"Adam Gotsis","Lloyd Cushenberry III",NA,NA,0,1
"9822",1502061,"75a1754b-6e4b-4338-a5b7-f83968dad856",5656,"Josh Allen","Garett Bolles",NA,NA,0,0
"9823",1502061,"6aaa11cf-0fda-4ead-9993-cbe0bf9238c6",5712,"Shelby Harris","Andrew Norwell",NA,NA,0,1
"9824",1502061,"6aaa11cf-0fda-4ead-9993-cbe0bf9238c6",5713,"Dre'Mont Jones","Brandon Linder",NA,NA,0,0
"9825",1502061,"6aaa11cf-0fda-4ead-9993-cbe0bf9238c6",5718,"Von Miller","Jawaan Taylor",NA,NA,0,1
"9826",1502061,"6aaa11cf-0fda-4ead-9993-cbe0bf9238c6",5726,"Shelby Harris","Cam Robinson",NA,NA,0,1
"9827",1502061,"6aaa11cf-0fda-4ead-9993-cbe0bf9238c6",5733,"Von Miller","Ben Bartch",NA,NA,0,1
"9828",1502061,"cf0eb580-0b7f-44d8-a151-304c80ed5d9a",5777,"Davon Hamilton","Dalton Risner",NA,NA,0,1
"9829",1502061,"cf0eb580-0b7f-44d8-a151-304c80ed5d9a",5781,"Malcom Brown","Lloyd Cushenberry III",NA,NA,0,0
"9830",1502061,"cf0eb580-0b7f-44d8-a151-304c80ed5d9a",5782,"Taven Bryan","Bobby Massie",NA,NA,0,0
"9831",1502061,"cf0eb580-0b7f-44d8-a151-304c80ed5d9a",5791,"Davon Hamilton","Garett Bolles",NA,NA,0,1
"9832",1502061,"cf0eb580-0b7f-44d8-a151-304c80ed5d9a",5794,"Josh Allen","Netane Muti",NA,NA,0,0
"9833",1502061,"95af87c9-f104-489e-aeb6-e6d632d8993c",5819,"Taven Bryan","Garett Bolles",NA,NA,0,0
"9834",1502061,"95af87c9-f104-489e-aeb6-e6d632d8993c",5821,"Davon Hamilton","Dalton Risner",NA,NA,0,1
"9835",1502061,"95af87c9-f104-489e-aeb6-e6d632d8993c",5822,"Davon Hamilton","Lloyd Cushenberry III",NA,NA,0,1
"9836",1502061,"95af87c9-f104-489e-aeb6-e6d632d8993c",5825,"Malcom Brown","Lloyd Cushenberry III",NA,NA,0,0
"9837",1502061,"95af87c9-f104-489e-aeb6-e6d632d8993c",5827,"Josh Allen","Netane Muti",NA,NA,0,0
"9838",1502062,"204f21e3-c283-4ecb-9074-dbd17b1052dd",10,"Ed Oliver","Michael Deiter",NA,NA,0,1
"9839",1502062,"204f21e3-c283-4ecb-9074-dbd17b1052dd",15,"Ed Oliver","Solomon Kindley",NA,NA,0,1
"9840",1502062,"204f21e3-c283-4ecb-9074-dbd17b1052dd",16,"Star Lotulelei","Jesse Davis",NA,NA,0,1
"9841",1502062,"204f21e3-c283-4ecb-9074-dbd17b1052dd",19,"Jerry Hughes","Austin Jackson",NA,NA,0,0
"9842",1502062,"204f21e3-c283-4ecb-9074-dbd17b1052dd",22,"Star Lotulelei","Robert Hunt",NA,NA,0,1
"9843",1502062,"204f21e3-c283-4ecb-9074-dbd17b1052dd",34,"Tremaine Edmunds","Michael Deiter",NA,NA,0,0
"9844",1502062,"eec601ee-ff46-4cc1-b4a5-328b9f3a5c43",106,"Vernon Butler","Michael Deiter",NA,NA,0,1
"9845",1502062,"eec601ee-ff46-4cc1-b4a5-328b9f3a5c43",113,"Matt Milano","Solomon Kindley",NA,NA,0,0
"9846",1502062,"eec601ee-ff46-4cc1-b4a5-328b9f3a5c43",116,"Jerry Hughes","Austin Jackson",NA,NA,0,0
"9847",1502062,"eec601ee-ff46-4cc1-b4a5-328b9f3a5c43",119,"Ed Oliver","Jesse Davis",NA,NA,0,0
"9848",1502062,"eec601ee-ff46-4cc1-b4a5-328b9f3a5c43",125,"Vernon Butler","Robert Hunt",NA,NA,0,1
"9849",1502062,"4ad97957-4c88-481e-b935-6b1ded066280",174,"Adam Butler","Mitch Morse",NA,NA,0,1
"9850",1502062,"4ad97957-4c88-481e-b935-6b1ded066280",178,"Adam Butler","Cody Ford",NA,NA,0,1
"9851",1502062,"4ad97957-4c88-481e-b935-6b1ded066280",182,"Emmanuel Ogbah","Daryl Williams",NA,NA,0,0
"9852",1502062,"4ad97957-4c88-481e-b935-6b1ded066280",187,"Christian Wilkins","Mitch Morse",NA,NA,0,0
"9853",1502062,"1216e4b1-8998-47f1-b264-6864b547efd2",322,"Star Lotulelei","Michael Deiter",NA,NA,0,1
"9854",1502062,"1216e4b1-8998-47f1-b264-6864b547efd2",329,"Ed Oliver","Austin Jackson",1.660977,3.58107525751694,1,0
"9855",1502062,"1216e4b1-8998-47f1-b264-6864b547efd2",331,"Greg Rousseau","Robert Hunt",2.60278299999999,9.69224948089968,1,0
"9856",1502062,"1216e4b1-8998-47f1-b264-6864b547efd2",332,NA,"Jesse Davis",NA,NA,0,0
"9857",1502062,"1216e4b1-8998-47f1-b264-6864b547efd2",335,"Star Lotulelei","Solomon Kindley",1.660977,4.33115458047852,1,1
"9858",1502062,"ed49b941-8dea-4038-9f22-63de157fcd00",377,"Ed Oliver","Robert Hunt",NA,NA,0,1
"9859",1502062,"ed49b941-8dea-4038-9f22-63de157fcd00",379,"Star Lotulelei","Michael Deiter",NA,NA,0,1
"9860",1502062,"ed49b941-8dea-4038-9f22-63de157fcd00",381,"Star Lotulelei","Solomon Kindley",NA,NA,0,1
"9861",1502062,"ed49b941-8dea-4038-9f22-63de157fcd00",383,"Ed Oliver","Jesse Davis",NA,NA,0,1
"9862",1502062,"ed49b941-8dea-4038-9f22-63de157fcd00",385,"Greg Rousseau","Jesse Davis",NA,NA,0,0
"9863",1502062,"ed49b941-8dea-4038-9f22-63de157fcd00",395,NA,"Austin Jackson",NA,NA,0,0
"9864",1502062,"25739c7b-3b82-46fb-94a1-ddb98ca7613a",424,"Vernon Butler","Michael Deiter",NA,NA,0,0
"9865",1502062,"25739c7b-3b82-46fb-94a1-ddb98ca7613a",428,"Justin Zimmer","Solomon Kindley",1.81822400000004,3.40424734706514,1,0
"9866",1502062,"25739c7b-3b82-46fb-94a1-ddb98ca7613a",429,"A.J. Epenesa","Jesse Davis",NA,NA,0,0
"9867",1502062,"25739c7b-3b82-46fb-94a1-ddb98ca7613a",435,"Mario Addison","Austin Jackson",NA,NA,0,0
"9868",1502062,"25739c7b-3b82-46fb-94a1-ddb98ca7613a",452,"Matt Milano","Robert Hunt",NA,NA,0,0
"9869",1502062,"e913e416-82cb-463c-aa57-4fdbf24bfcfa",471,"Vernon Butler","Jesse Davis",NA,NA,0,0
"9870",1502062,"e913e416-82cb-463c-aa57-4fdbf24bfcfa",498,"Tremaine Edmunds","Austin Jackson",NA,NA,0,0
"9871",1502062,"e913e416-82cb-463c-aa57-4fdbf24bfcfa",503,"Jerry Hughes","Solomon Kindley",NA,NA,0,0
"9872",1502062,"11af6053-9a95-406a-a771-04efbda74945",521,"Justin Zimmer","Michael Deiter",NA,NA,0,1
"9873",1502062,"11af6053-9a95-406a-a771-04efbda74945",523,"Justin Zimmer","Solomon Kindley",NA,NA,0,1
"9874",1502062,"11af6053-9a95-406a-a771-04efbda74945",526,"A.J. Epenesa","Jesse Davis",1.573038,4.3545952739606,1,0
"9875",1502062,"11af6053-9a95-406a-a771-04efbda74945",527,"Vernon Butler","Robert Hunt",NA,NA,0,1
"9876",1502062,"11af6053-9a95-406a-a771-04efbda74945",529,"Jerry Hughes","Austin Jackson",NA,NA,0,0
"9877",1502062,"11af6053-9a95-406a-a771-04efbda74945",540,"Vernon Butler","Michael Deiter",NA,NA,0,1
"9878",1502062,"942beeb2-ac1e-4367-8db0-bf82123488e8",560,"Adam Butler","Mitch Morse",NA,NA,0,1
"9879",1502062,"942beeb2-ac1e-4367-8db0-bf82123488e8",564,"Adam Butler","Jon Feliciano",NA,NA,0,1
"9880",1502062,"942beeb2-ac1e-4367-8db0-bf82123488e8",566,"Andrew Van Ginkel","Dion Dawkins",NA,NA,0,0
"9881",1502062,"942beeb2-ac1e-4367-8db0-bf82123488e8",570,"Emmanuel Ogbah","Daryl Williams",NA,NA,0,0
"9882",1502062,"942beeb2-ac1e-4367-8db0-bf82123488e8",573,"Christian Wilkins","Cody Ford",1.73087900000002,5.36889187821845,1,0
"9883",1502062,"d4121fbe-e08e-4c01-a974-45e86065c5ff",697,"Christian Wilkins","Daryl Williams",3.27460199999996,5.12454876062273,1,0
"9884",1502062,"d4121fbe-e08e-4c01-a974-45e86065c5ff",699,"Zach Sieler","Dion Dawkins",NA,NA,0,0
"9885",1502062,"d4121fbe-e08e-4c01-a974-45e86065c5ff",705,"John Jenkins","Cody Ford",NA,NA,0,1
"9886",1502062,"d4121fbe-e08e-4c01-a974-45e86065c5ff",706,"John Jenkins","Mitch Morse",NA,NA,0,1
"9887",1502062,"d4121fbe-e08e-4c01-a974-45e86065c5ff",709,"Brennan Scarlett","Jon Feliciano",NA,NA,0,0
"9888",1502062,"b309203f-eb4c-48f2-b20d-3719ca92d919",748,"Emmanuel Ogbah","Mitch Morse",NA,NA,0,0
"9889",1502062,"b309203f-eb4c-48f2-b20d-3719ca92d919",749,"Andrew Van Ginkel","Cody Ford",1.21668099999999,3.57060219010742,1,0
"9890",1502062,"b309203f-eb4c-48f2-b20d-3719ca92d919",751,NA,"Daryl Williams",NA,NA,0,0
"9891",1502062,"b309203f-eb4c-48f2-b20d-3719ca92d919",752,"Adam Butler","Jon Feliciano",NA,NA,0,1
"9892",1502062,"b309203f-eb4c-48f2-b20d-3719ca92d919",760,"Adam Butler","Dion Dawkins",NA,NA,0,1
"9893",1502062,"feea7298-c202-4174-8ea0-b1b406d82a74",836,"Zach Sieler","Dion Dawkins",NA,NA,0,1
"9894",1502062,"feea7298-c202-4174-8ea0-b1b406d82a74",837,"Adam Butler","Mitch Morse",NA,NA,0,1
"9895",1502062,"feea7298-c202-4174-8ea0-b1b406d82a74",839,"Zach Sieler","Jon Feliciano",NA,NA,0,1
"9896",1502062,"feea7298-c202-4174-8ea0-b1b406d82a74",840,"Adam Butler","Cody Ford",NA,NA,0,1
"9897",1502062,"feea7298-c202-4174-8ea0-b1b406d82a74",850,"Adam Butler","Daryl Williams",NA,NA,0,1
"9898",1502062,"feea7298-c202-4174-8ea0-b1b406d82a74",856,"Zach Sieler","Mitch Morse",NA,NA,0,1
"9899",1502062,"58b5748c-7b14-4512-af13-ef09fa209b21",900,"Star Lotulelei","Michael Deiter",NA,NA,0,0
"9900",1502062,"58b5748c-7b14-4512-af13-ef09fa209b21",902,"Vernon Butler","Jesse Davis",NA,NA,0,1
"9901",1502062,"58b5748c-7b14-4512-af13-ef09fa209b21",903,"Vernon Butler","Robert Hunt",NA,NA,0,1
"9902",1502062,"58b5748c-7b14-4512-af13-ef09fa209b21",906,"Jerry Hughes","Austin Jackson",NA,NA,0,0
"9903",1502062,"247e0fa4-59f2-4a92-a61d-d8e50a20a98a",985,"Vernon Butler","Michael Deiter",NA,NA,0,1
"9904",1502062,"247e0fa4-59f2-4a92-a61d-d8e50a20a98a",993,"Jerry Hughes","Austin Jackson",NA,NA,0,1
"9905",1502062,"247e0fa4-59f2-4a92-a61d-d8e50a20a98a",996,"Vernon Butler","Solomon Kindley",NA,NA,0,1
"9906",1502062,"247e0fa4-59f2-4a92-a61d-d8e50a20a98a",997,"Matt Milano","Robert Hunt",NA,NA,0,0
"9907",1502062,"247e0fa4-59f2-4a92-a61d-d8e50a20a98a",998,"Ed Oliver","Jesse Davis",NA,NA,0,0
"9908",1502062,"247e0fa4-59f2-4a92-a61d-d8e50a20a98a",1013,"Jerry Hughes","Robert Hunt",NA,NA,0,1
"9909",1502062,"247e0fa4-59f2-4a92-a61d-d8e50a20a98a",1031,"Vernon Butler","Austin Jackson",NA,NA,0,1
"9910",1502062,"91b90537-7c3d-463b-9769-4b52f2b113b0",1139,"Adam Butler","Mitch Morse",NA,NA,0,1
"9911",1502062,"91b90537-7c3d-463b-9769-4b52f2b113b0",1143,"Emmanuel Ogbah","Daryl Williams",NA,NA,0,0
"9912",1502062,"91b90537-7c3d-463b-9769-4b52f2b113b0",1145,"Adam Butler","Cody Ford",NA,NA,0,1
"9913",1502062,"91b90537-7c3d-463b-9769-4b52f2b113b0",1146,"Christian Wilkins","Dion Dawkins",NA,NA,0,0
"9914",1502062,"91b90537-7c3d-463b-9769-4b52f2b113b0",1154,"Andrew Van Ginkel","Mitch Morse",NA,NA,0,0
"9915",1502062,"85d1a20b-1d37-47e0-a889-5a32ea00b1a4",1241,"Tremaine Edmunds","Michael Deiter",NA,NA,0,0
"9916",1502062,"85d1a20b-1d37-47e0-a889-5a32ea00b1a4",1244,"Matt Milano","Robert Hunt",NA,NA,0,0
"9917",1502062,"85d1a20b-1d37-47e0-a889-5a32ea00b1a4",1245,"Justin Zimmer","Solomon Kindley",NA,NA,0,0
"9918",1502062,"85d1a20b-1d37-47e0-a889-5a32ea00b1a4",1246,"Star Lotulelei","Robert Hunt",NA,NA,0,1
"9919",1502062,"85d1a20b-1d37-47e0-a889-5a32ea00b1a4",1251,"Star Lotulelei","Michael Deiter",NA,NA,0,1
"9920",1502062,"85d1a20b-1d37-47e0-a889-5a32ea00b1a4",1254,"Mario Addison","Austin Jackson",NA,NA,0,0
"9921",1502062,"85d1a20b-1d37-47e0-a889-5a32ea00b1a4",1256,"Greg Rousseau","Jesse Davis",NA,NA,0,0
"9922",1502062,"14b52e48-bbba-4cbe-9bc5-9301a9214c2e",1336,"Ed Oliver","Solomon Kindley",NA,NA,0,0
"9923",1502062,"14b52e48-bbba-4cbe-9bc5-9301a9214c2e",1339,"Vernon Butler","Michael Deiter",NA,NA,0,0
"9924",1502062,"14b52e48-bbba-4cbe-9bc5-9301a9214c2e",1344,"Mario Addison","Austin Jackson",NA,NA,0,0
"9925",1502062,"14b52e48-bbba-4cbe-9bc5-9301a9214c2e",1346,"A.J. Epenesa","Robert Hunt",NA,NA,0,0
"9926",1502062,"14b52e48-bbba-4cbe-9bc5-9301a9214c2e",1349,NA,"Jesse Davis",NA,NA,0,0
"9927",1502062,"f48b2273-a611-4770-861c-dda170ec0dcf",1430,"Adam Butler","Mitch Morse",4.39003400000001,6.96173110655676,1,0
"9928",1502062,"f48b2273-a611-4770-861c-dda170ec0dcf",1434,"Jerome Baker","Jon Feliciano",NA,NA,0,0
"9929",1502062,"f48b2273-a611-4770-861c-dda170ec0dcf",1435,"Jaelan Phillips","Dion Dawkins",NA,NA,0,0
"9930",1502062,"f48b2273-a611-4770-861c-dda170ec0dcf",1436,"Sam Eguavoen","Cody Ford",4.39003400000001,2.82554419537193,1,0
"9931",1502062,"f48b2273-a611-4770-861c-dda170ec0dcf",1441,"Emmanuel Ogbah","Daryl Williams",2.09370300000001,4.719968220232,1,0
"9932",1502062,"d253e162-3203-4403-bc8e-10dc062f8251",1489,"Adam Butler","Mitch Morse",NA,NA,0,1
"9933",1502062,"d253e162-3203-4403-bc8e-10dc062f8251",1495,"Emmanuel Ogbah","Daryl Williams",NA,NA,0,0
"9934",1502062,"d253e162-3203-4403-bc8e-10dc062f8251",1496,"Adam Butler","Cody Ford",NA,NA,0,1
"9935",1502062,"d253e162-3203-4403-bc8e-10dc062f8251",1511,"Jaelan Phillips","Dion Dawkins",NA,NA,0,0
"9936",1502062,"59e4cdce-77b1-449b-a375-b549be0beb1d",1552,"Star Lotulelei","Robert Hunt",NA,NA,0,1
"9937",1502062,"59e4cdce-77b1-449b-a375-b549be0beb1d",1554,"Star Lotulelei","Michael Deiter",NA,NA,0,1
"9938",1502062,"59e4cdce-77b1-449b-a375-b549be0beb1d",1559,"Ed Oliver","Solomon Kindley",NA,NA,0,1
"9939",1502062,"59e4cdce-77b1-449b-a375-b549be0beb1d",1561,"A.J. Epenesa","Jesse Davis",NA,NA,0,0
"9940",1502062,"59e4cdce-77b1-449b-a375-b549be0beb1d",1562,"Jerry Hughes","Austin Jackson",NA,NA,0,0
"9941",1502062,"59e4cdce-77b1-449b-a375-b549be0beb1d",1567,"Ed Oliver","Michael Deiter",1.93409799999995,5.19735509658519,1,1
"9942",1502062,"c4d2cc0e-22b1-463a-9ae1-5b39301a265c",1595,"Star Lotulelei","Michael Deiter",NA,NA,0,0
"9943",1502062,"c4d2cc0e-22b1-463a-9ae1-5b39301a265c",1599,"A.J. Epenesa","Jesse Davis",NA,NA,0,0
"9944",1502062,"c4d2cc0e-22b1-463a-9ae1-5b39301a265c",1600,"Ed Oliver","Solomon Kindley",NA,NA,0,0
"9945",1502062,"c4d2cc0e-22b1-463a-9ae1-5b39301a265c",1603,"Matt Milano","Robert Hunt",NA,NA,0,0
"9946",1502062,"c4d2cc0e-22b1-463a-9ae1-5b39301a265c",1604,"Jerry Hughes","Austin Jackson",NA,NA,0,0
"9947",1502062,"d15bce36-ebbb-413c-9374-5ca09810b424",1638,"Ed Oliver","Solomon Kindley",NA,NA,0,1
"9948",1502062,"d15bce36-ebbb-413c-9374-5ca09810b424",1640,"Mario Addison","Robert Hunt",NA,NA,0,0
"9949",1502062,"d15bce36-ebbb-413c-9374-5ca09810b424",1642,"A.J. Epenesa","Jesse Davis",3.48809400000005,2.26013273946465,1,0
"9950",1502062,"d15bce36-ebbb-413c-9374-5ca09810b424",1645,"Jerry Hughes","Austin Jackson",NA,NA,0,0
"9951",1502062,"d15bce36-ebbb-413c-9374-5ca09810b424",1662,"Ed Oliver","Michael Deiter",NA,NA,0,1
"9952",1502062,"95060ef4-ab45-43fc-9cbe-817d4678f8d4",1763,"Justin Zimmer","Michael Deiter",NA,NA,0,0
"9953",1502062,"95060ef4-ab45-43fc-9cbe-817d4678f8d4",1769,"Vernon Butler","Robert Hunt",NA,NA,0,0
"9954",1502062,"95060ef4-ab45-43fc-9cbe-817d4678f8d4",1773,"Mario Addison","Austin Jackson",1.87364300000001,3.26833290838005,1,1
"9955",1502062,"95060ef4-ab45-43fc-9cbe-817d4678f8d4",1774,"A.J. Epenesa","Jesse Davis",2.630597,1.81176709319934,1,0
"9956",1502062,"95060ef4-ab45-43fc-9cbe-817d4678f8d4",1782,"Mario Addison","Solomon Kindley",1.87364300000001,3.26833290838005,1,1
"9957",1502062,"4d67067c-3095-4a11-a5c3-07c32e28acea",1915,"Justin Zimmer","Austin Jackson",NA,NA,0,1
"9958",1502062,"4d67067c-3095-4a11-a5c3-07c32e28acea",1917,"Star Lotulelei","Robert Hunt",NA,NA,0,1
"9959",1502062,"4d67067c-3095-4a11-a5c3-07c32e28acea",1921,"Tremaine Edmunds","Jesse Davis",NA,NA,0,0
"9960",1502062,"4d67067c-3095-4a11-a5c3-07c32e28acea",1923,"Star Lotulelei","Michael Deiter",NA,NA,0,1
"9961",1502062,"4d67067c-3095-4a11-a5c3-07c32e28acea",1924,"Justin Zimmer","Solomon Kindley",NA,NA,0,1
"9962",1502062,"3c5e7cfd-bd56-42c3-baff-7683b269e9fe",1960,"Star Lotulelei","Michael Deiter",NA,NA,0,0
"9963",1502062,"3c5e7cfd-bd56-42c3-baff-7683b269e9fe",1964,"Ed Oliver","Jesse Davis",NA,NA,0,1
"9964",1502062,"3c5e7cfd-bd56-42c3-baff-7683b269e9fe",1965,"Ed Oliver","Robert Hunt",NA,NA,0,1
"9965",1502062,"3c5e7cfd-bd56-42c3-baff-7683b269e9fe",1968,"Jerry Hughes","Austin Jackson",NA,NA,0,1
"9966",1502062,"3c5e7cfd-bd56-42c3-baff-7683b269e9fe",1978,"Greg Rousseau","Solomon Kindley",NA,NA,0,0
"9967",1502062,"3c5e7cfd-bd56-42c3-baff-7683b269e9fe",1989,"Jerry Hughes","Robert Hunt",NA,NA,0,1
"9968",1502062,"4d4f8286-6638-479d-a622-69dfb4065ffd",2047,"Ed Oliver","Michael Deiter",NA,NA,0,0
"9969",1502062,"4d4f8286-6638-479d-a622-69dfb4065ffd",2051,"Vernon Butler","Robert Hunt",NA,NA,0,0
"9970",1502062,"4d4f8286-6638-479d-a622-69dfb4065ffd",2055,"Mario Addison","Austin Jackson",NA,NA,0,0
"9971",1502062,"4d4f8286-6638-479d-a622-69dfb4065ffd",2059,"Jerry Hughes","Jesse Davis",NA,NA,0,0
"9972",1502062,"3e374c9f-b931-41a8-bcd9-f2760b333ca3",2087,"Vernon Butler","Michael Deiter",NA,NA,0,0
"9973",1502062,"3e374c9f-b931-41a8-bcd9-f2760b333ca3",2091,"Ed Oliver","Solomon Kindley",NA,NA,0,1
"9974",1502062,"3e374c9f-b931-41a8-bcd9-f2760b333ca3",2092,"Ed Oliver","Austin Jackson",NA,NA,0,1
"9975",1502062,"3e374c9f-b931-41a8-bcd9-f2760b333ca3",2093,"Jerry Hughes","Jesse Davis",NA,NA,0,0
"9976",1502062,"3e374c9f-b931-41a8-bcd9-f2760b333ca3",2099,"Mario Addison","Austin Jackson",NA,NA,0,0
"9977",1502062,"3e374c9f-b931-41a8-bcd9-f2760b333ca3",2108,"Tremaine Edmunds","Robert Hunt",NA,NA,0,0
"9978",1502062,"ce8c9627-381e-486e-b4ee-a2317f5d7074",2133,"Tremaine Edmunds","Robert Hunt",NA,NA,0,0
"9979",1502062,"ce8c9627-381e-486e-b4ee-a2317f5d7074",2137,"Vernon Butler","Michael Deiter",NA,NA,0,0
"9980",1502062,"ce8c9627-381e-486e-b4ee-a2317f5d7074",2140,"Mario Addison","Austin Jackson",NA,NA,0,0
"9981",1502062,"37aa3aa1-8a57-43d4-b5ef-c68e828b18d2",2165,"Ed Oliver","Michael Deiter",NA,NA,0,0
"9982",1502062,"37aa3aa1-8a57-43d4-b5ef-c68e828b18d2",2168,"Vernon Butler","Robert Hunt",NA,NA,0,0
"9983",1502062,"37aa3aa1-8a57-43d4-b5ef-c68e828b18d2",2172,"Jerry Hughes","Jesse Davis",NA,NA,0,0
"9984",1502062,"37aa3aa1-8a57-43d4-b5ef-c68e828b18d2",2178,"Mario Addison","Austin Jackson",NA,NA,0,0
"9985",1502062,"9d218728-b4a0-4e18-926b-06417218af4f",2195,"Star Lotulelei","Solomon Kindley",2.21306900000002,3.26217718709453,1,0
"9986",1502062,"9d218728-b4a0-4e18-926b-06417218af4f",2199,"Justin Zimmer","Robert Hunt",NA,NA,0,1
"9987",1502062,"9d218728-b4a0-4e18-926b-06417218af4f",2203,"A.J. Epenesa","Austin Jackson",NA,NA,0,0
"9988",1502062,"9d218728-b4a0-4e18-926b-06417218af4f",2205,"Greg Rousseau","Jesse Davis",NA,NA,0,0
"9989",1502062,"9d218728-b4a0-4e18-926b-06417218af4f",2207,"Justin Zimmer","Michael Deiter",NA,NA,0,1
"9990",1502062,"c5df4e30-d175-47fa-ad43-ec082c2097f0",2282,"Christian Wilkins","Jon Feliciano",NA,NA,0,0
"9991",1502062,"c5df4e30-d175-47fa-ad43-ec082c2097f0",2286,"Adam Butler","Mitch Morse",NA,NA,0,0
"9992",1502062,"c5df4e30-d175-47fa-ad43-ec082c2097f0",2292,"Andrew Van Ginkel","Jon Feliciano",NA,NA,0,0
"9993",1502062,"798f2424-0146-4ef0-8779-0eb69980f028",2309,"Adam Butler","Jon Feliciano",NA,NA,0,0
"9994",1502062,"798f2424-0146-4ef0-8779-0eb69980f028",2310,"Christian Wilkins","Cody Ford",NA,NA,0,1
"9995",1502062,"798f2424-0146-4ef0-8779-0eb69980f028",2313,"Andrew Van Ginkel","Dion Dawkins",NA,NA,0,0
"9996",1502062,"798f2424-0146-4ef0-8779-0eb69980f028",2316,"Emmanuel Ogbah","Daryl Williams",NA,NA,0,0
"9997",1502062,"798f2424-0146-4ef0-8779-0eb69980f028",2319,"Christian Wilkins","Daryl Williams",NA,NA,0,1
"9998",1502062,"ac1f5462-1a9c-46bd-8403-3b29515edb30",2346,"Brennan Scarlett","Dion Dawkins",2.84259599999996,4.84414079068724,1,0
"9999",1502062,"ac1f5462-1a9c-46bd-8403-3b29515edb30",2349,"Adam Butler","Jon Feliciano",NA,NA,0,1
"10000",1502062,"ac1f5462-1a9c-46bd-8403-3b29515edb30",2350,"Adam Butler","Mitch Morse",NA,NA,0,1
"10001",1502062,"ac1f5462-1a9c-46bd-8403-3b29515edb30",2351,"Christian Wilkins","Cody Ford",2.41744799999998,6.08279541000682,1,1
"10002",1502062,"ac1f5462-1a9c-46bd-8403-3b29515edb30",2352,"Andrew Van Ginkel","Daryl Williams",NA,NA,0,0
"10003",1502062,"ac1f5462-1a9c-46bd-8403-3b29515edb30",2362,"Christian Wilkins","Daryl Williams",NA,NA,0,1
"10004",1502062,"3750784a-3193-4c3e-b03c-cea0328df3ce",2386,"Adam Butler","Mitch Morse",NA,NA,0,0
"10005",1502062,"3750784a-3193-4c3e-b03c-cea0328df3ce",2389,"Zach Sieler","Jon Feliciano",NA,NA,0,0
"10006",1502062,"3750784a-3193-4c3e-b03c-cea0328df3ce",2391,"Andrew Van Ginkel","Dion Dawkins",NA,NA,0,0
"10007",1502062,"3750784a-3193-4c3e-b03c-cea0328df3ce",2393,"Brennan Scarlett","Daryl Williams",NA,NA,0,1
