game_id,play_uuid,hit_player,hit
1071848,5113f8af-086e-4e4a-a73e-ed482d01dd20,Alton Robinson,1
1071848,7658c05c-2472-4a50-b959-13c98a179654,Alton Robinson,1
1071848,47da1e6c-87ea-4547-b875-924e7c267dcc,Adrian Amos,1
1071848,ecc71843-6e9d-4205-b7fe-39483e81dbc1,Preston Smith,1
1071848,a3c33674-b0b0-421f-b435-8a775a31c2ac,T.J. Slaton,1
1071848,a3c33674-b0b0-421f-b435-8a775a31c2ac,Preston Smith,1
1071894,84a81bf2-0b5d-4d7e-b9cc-86f07e17a7ff,Austin Bryant,1
1071896,5f8a3e79-db46-4f42-bb46-d20860264519,Leonard Williams,1
1071896,65eaede7-8aae-42ec-bacd-c4b7ac60c894,Shaquil Barrett,1
1071896,4fd72de3-594c-417b-9e12-03743dc5f245,Jamel Dean,1
1071896,b22af80e-bc88-4bd2-b7d0-d6305d40419e,William Gholston,1
1071896,b22af80e-bc88-4bd2-b7d0-d6305d40419e,Shaquil Barrett,1
1071896,de8586f4-ac16-475b-9b37-1d0c04cf1403,Tae Crowder,1
1071896,7680d2fa-a0c7-4de5-b695-dd9a0a77356e,Ndamukong Suh,1
1071896,be6fcfe3-abcf-4f18-b21c-afe9db0c9488,Devin White,1
1071896,3c2d7a18-72ba-4603-a4ae-6ce04e14f8e6,Quincy Roche,1
1071896,4590b7f3-be2c-4da5-a87e-a4fe4636d2cd,Joe Tryon-Shoyinka,1
1071896,2bdf69a1-f558-4eaf-807c-1982170bbad9,Devin White,1
1071896,7f0ec7ef-5bf1-43e3-a2dd-aff103d297ef,Austin Johnson,1
1071896,8fea6c76-f9e6-4ffa-8a79-75053fc75966,Anthony Nelson,1
1071896,ac12fe41-2686-407e-b014-017de1333f93,Joe Tryon-Shoyinka,1
1071960,188e35f1-e0ed-40a6-a628-8027949a47f1,Joe Tryon-Shoyinka,1
1071960,394f8380-7469-489e-a39b-fc4e83655cf2,Rakeem Nunez-Roches,1
1071960,a3909172-a950-4e9e-be0d-4d58aab82b3d,Jason Pierre-Paul,1
1071960,248746b1-992c-436a-97a8-d6892c98b5f2,Devin White,1
1071962,d08559ad-236d-4ed7-a8ce-643c8c911bdb,Aaron Donald,1
1071962,d5992482-ad71-4467-815b-f4c411b6cbfc,Damien Wilson,1
1071962,891720cc-e92a-492b-955f-7ebe95d71633,Aaron Donald,1
1071962,891720cc-e92a-492b-955f-7ebe95d71633,Greg Gaines,1
1071962,ef5fc895-c0c2-41bb-8421-f1efb40fc811,Myles Jack,1
1071962,f41f924a-e5a5-4c1c-aa34-64a83a1a9aa5,Michael Hoecht,1
1071964,55607efa-9607-4ad7-bdd2-4d7cb0f65fd1,Maxx Crosby,1
1071964,635fbd0a-99ca-406b-a776-02aee72b81a7,Daron Payne,1
1071966,20dfdbdc-5117-4288-a01c-3e3a06b4312c,Bobby Wagner,1
1071966,20dfdbdc-5117-4288-a01c-3e3a06b4312c,Kerry Hyder Jr.,1
1071968,bf38e533-799c-4d53-a422-b9bcf0137ac4,Shamar Stephen,1
1071968,bf38e533-799c-4d53-a422-b9bcf0137ac4,Kyle Fuller,1
1071968,5bf3daf3-76df-4104-bd54-4e19644971db,Chris Jones,1
1071968,5bf3daf3-76df-4104-bd54-4e19644971db,Ben Niemann,1
1071968,8b06ff03-7c74-46b3-abb5-46b495b0ab35,Stephen Weatherly,1
1071968,80e7004d-3907-4cb8-b1d3-369f2623ed73,Bradley Chubb,1
1071968,9eaef9bc-f118-41ea-bb70-809c31a930bf,Melvin Ingram,1
1071968,ff63295c-f1bb-4ae2-abdc-1b5cc67cc713,Chris Jones,1
1071968,ff63295c-f1bb-4ae2-abdc-1b5cc67cc713,Anthony Hitchens,1
1071968,d04ba52a-0556-4884-866a-93e83eb569be,Anthony Hitchens,1
1071968,af26ab39-181d-4511-ae43-06ee1ffbfe7e,Alex Okafor,1
1071968,e8aebcbe-afd1-4e4d-8b7c-dda2037dac4d,L'Jarius Sneed,1
1071968,f0f5832b-2eee-47be-b15d-cf881ee85cc3,Chris Jones,1
1071968,97aec0e5-9f1d-4dc7-a3d1-11d00e32bd45,Jarran Reed,1
1071968,97aec0e5-9f1d-4dc7-a3d1-11d00e32bd45,Tyrann Mathieu,1
1071970,3c63a035-fbc0-48ec-aa7d-5c3cece17cd1,Lawrence Guy,1
1071970,3c63a035-fbc0-48ec-aa7d-5c3cece17cd1,Ja'Whaun Bentley,1
1071970,3356a931-cabd-4220-acb4-d7b94ad8a8d8,Ja'Whaun Bentley,1
1071970,843aaf06-0e90-456e-9375-d855c570734f,Harrison Phillips,1
1071970,843aaf06-0e90-456e-9375-d855c570734f,Star Lotulelei,1
1071970,4a036af9-2660-4ede-96ac-03e6f9fdda5a,Harrison Phillips,1
1071970,4a036af9-2660-4ede-96ac-03e6f9fdda5a,Star Lotulelei,1
1071970,b58e19d0-6c78-48c6-beaa-433282865502,Matthew Judon,1
1071970,b58e19d0-6c78-48c6-beaa-433282865502,Dont'A Hightower,1
1071970,b58e19d0-6c78-48c6-beaa-433282865502,Devin Mccourty,1
1071970,921f4024-4726-47ec-9152-45a7f82f7a20,Adrian Phillips,1
1071970,9b6ed57b-eabd-4a32-bb70-8127ef41978a,Dont'A Hightower,1
1071970,9b6ed57b-eabd-4a32-bb70-8127ef41978a,Deatrich Wise Jr.,1
1071998,1370a296-d718-4339-8d04-d057d6d8a403,Anthony Barr,1
1071998,00d98915-0251-4697-bd3c-c42c4709441c,Armon Watts,1
1071998,00d98915-0251-4697-bd3c-c42c4709441c,Sheldon Richardson,1
1071998,188d3ae6-1bb6-4341-a9b7-a14c86ae0ee4,Joe Schobert,1
1071998,188d3ae6-1bb6-4341-a9b7-a14c86ae0ee4,Derrek Tuszka,1
1071998,5cdb122a-96cb-4130-a80b-47e2bc709405,Taco Charlton,1
1071998,5cdb122a-96cb-4130-a80b-47e2bc709405,Derrek Tuszka,1
1072024,20ce3c06-ee4f-4bb9-a0ff-d569d05e4c88,Sheldon Rankins,1
1072024,8a70392b-a1c1-48bc-8d6a-d15244112aab,Justin Coleman,1
1072024,8a70392b-a1c1-48bc-8d6a-d15244112aab,Emmanuel Ogbah,1
1072024,54aeb597-b692-4862-939b-bedc4b01aab2,Andrew Van Ginkel,1
1072024,b587abca-4639-425f-9222-ee4fe22599d7,Michael Carter II,1
1072024,17054af8-abce-428f-9b31-4e5e2dbc451a,Justin Coleman,1
1072024,17054af8-abce-428f-9b31-4e5e2dbc451a,Christian Wilkins,1
1072024,17054af8-abce-428f-9b31-4e5e2dbc451a,Duke Riley,1
1072024,dccd392d-d837-4a1f-8d06-e226468af533,Michael Carter II,1
1072024,fb8c0d35-1524-40de-a777-c489e37915ea,Ronald Blair,1
1072024,fb8c0d35-1524-40de-a777-c489e37915ea,Sheldon Rankins,1
1072024,8d82820c-410c-4e01-9c98-6430a91dec57,Sheldon Rankins,1
1072024,8d82820c-410c-4e01-9c98-6430a91dec57,C.J. Mosley,1
1072024,7b17a19a-ead5-4d3f-9644-2ddbe4c2c9a2,Christian Wilkins,1
1072024,7b17a19a-ead5-4d3f-9644-2ddbe4c2c9a2,Jerome Baker,1
1072046,3777f5b2-c5f0-497c-b4d6-00ef061732e0,Robert Quinn,1
1072046,3777f5b2-c5f0-497c-b4d6-00ef061732e0,Kindle Vildor,1
1072046,fc942fa9-45f7-440c-a42f-53bcadb1dddc,Cameron Dantzler,1
1072046,a2cfe7c8-71a1-489f-b718-d2c2cb150f5f,D.J. Wonnum,1
1072046,a2cfe7c8-71a1-489f-b718-d2c2cb150f5f,Eric Kendricks,1
1072046,22a952cb-bad3-4289-ad1f-0946be64ddea,Armon Watts,1
1072046,3bb3ab8e-eb1a-4e11-b8bc-d88286de78b6,Angelo Blackson,1
1072046,6fb35387-2b1c-419f-b688-6de151b4d2bb,James Lynch,1
1072046,d91e32e0-4972-4ac6-a1f1-13061f6053c0,Armon Watts,1
1072046,e9283dfc-1f9e-4f60-a17e-59f2b916bfce,Akiem Hicks,1
1072046,cf5ed2e3-9c93-4c93-979c-2134a8388323,Harrison Smith,1
1072050,d03a5407-8125-4db5-a8fb-f614eb8ee8ea,Landon Collins,1
1072050,d03a5407-8125-4db5-a8fb-f614eb8ee8ea,Danny Johnson,1
1072050,1c1fac3e-ba3f-4845-98fa-396c30b8e84a,Landon Collins,1
1072050,1c1fac3e-ba3f-4845-98fa-396c30b8e84a,Daron Payne,1
1072050,eb808282-eb39-4218-bf67-cd6e2300d2ea,Casey Toohill,1
1072050,21ee0beb-7d0c-44f6-b8fe-0edca1815347,Bobby Mccain,1
1072050,21ee0beb-7d0c-44f6-b8fe-0edca1815347,Jamin Davis,1
1072050,42d13298-62bf-4fa7-bcd2-00c530b11975,Jonathan Allen,1
1072050,3884ae37-71cc-407f-9632-6805355806ae,Hassan Ridgeway,1
1072050,a1f4a127-78fc-4081-aae4-097973800e60,Derek Barnett,1
1072056,e627fbdc-2bd8-4212-9189-d98008f5d562,Leonard Williams,1
1072056,57c9b805-8231-4da5-8a14-0680fc920c9c,Xavier Mckinney,1
1072056,30854b10-a2bf-4a32-afe8-fa09f5cb9c8f,Josh Sweat,1
1072056,30854b10-a2bf-4a32-afe8-fa09f5cb9c8f,T.J. Edwards,1
1072056,1050fffa-85b5-47cf-ad42-7c9df0f15c0d,Alex Singleton,1
1072056,1050fffa-85b5-47cf-ad42-7c9df0f15c0d,T.J. Edwards,1
1072056,d78e71aa-3c6f-47c6-b289-b982f41a41b2,Dexter Lawrence,1
1072056,600c3055-1632-455c-8d0f-2e4667be45c9,Julian Love,1
1072056,888a94a9-efdd-4ec5-a0c2-09943bfd5317,Hassan Ridgeway,1
1072056,0eac8e8c-8db5-43af-83c6-08325dbadbb7,Javon Hargrave,1
1072056,c89d4cab-4f51-435f-8538-c852c29bdefa,Josh Sweat,1
1072056,bae335b9-d9a5-4a6a-90ec-9fb4cd308700,Patrick Johnson,1
1072064,dc5ec668-ca05-4ff7-b0d1-a9e715eebb3e,Ronald Blair,1
1072064,dc5ec668-ca05-4ff7-b0d1-a9e715eebb3e,C.J. Mosley,1
1072064,35eaf7ca-a063-4129-a28f-10abedc10a50,Jason Pinnock,1
1072064,7cebe41b-5011-4dad-945d-5703b636d22d,Dawuane Smoot,1
1072064,7cebe41b-5011-4dad-945d-5703b636d22d,Andrew Wingard,1
1072064,7cebe41b-5011-4dad-945d-5703b636d22d,K'Lavon Chaisson,1
1072064,c505611a-cf5e-49bb-b316-b1df47e00bad,Jason Pinnock,1
1072064,c505611a-cf5e-49bb-b316-b1df47e00bad,C.J. Mosley,1
1072064,912135ab-1e30-46ee-b252-8460305f9b0c,Sheldon Rankins,1
1072064,e18ea931-78dc-4c1e-8913-0b09d8ee5f62,Davon Hamilton,1
1072064,0e15c059-5e78-41df-af99-67a0dbe3e8f5,Kyle Phillips,1
1072064,0e15c059-5e78-41df-af99-67a0dbe3e8f5,Ronald Blair,1
1072064,97bae330-8aaf-4f63-9adb-3195e17d1bea,Malcom Brown,1
1072064,97bae330-8aaf-4f63-9adb-3195e17d1bea,Dawuane Smoot,1
1072066,f7e23146-b016-4943-8a7a-fe25105bbbb9,Nick Williams,1
1072066,a1b4f420-1d4a-4d12-929b-3ebe7bc54836,Charles Harris,1
1072066,a1b4f420-1d4a-4d12-929b-3ebe7bc54836,John Penisini,1
1072066,2846c5f5-0267-4d57-8af8-6db402d013ca,Grady Jarrett,1
1072066,29571ecc-0fd8-45e2-a669-afdc7b3a5550,Jalen Reeves-Maybin,1
1072066,3fee2c60-3c71-42cd-a738-cda338f862e8,Michael Brockers,1
1072066,3fee2c60-3c71-42cd-a738-cda338f862e8,Levi Onwuzurike,1
1072068,8ab333b3-23ed-4ebf-afdd-441666d4d238,Demone Harris,1
1072068,8ab333b3-23ed-4ebf-afdd-441666d4d238,Neville Hewitt,1
1072068,939ca025-3f9e-444b-aeb0-4fa95a9880c6,Breiden Fehoko,1
1072068,5cc784be-7f3e-4db8-9ad3-bb8c7d7bf470,Demarcus Walker,1
1072068,5cc784be-7f3e-4db8-9ad3-bb8c7d7bf470,Chris Smith,1
1072068,b6ae007a-8ebc-4f9b-aaca-1677bcd751a9,Tavierre Thomas,1
1072070,5561fa1f-15f6-4616-a99a-6867827dca77,Trevis Gipson,1
1072070,cc4236a2-90ad-4d2c-afff-1fb9b7099a90,Poona Ford,1
1072070,adf8ca1c-0d08-4036-ba19-0948aa166a8e,Al Woods,1
1072070,adf8ca1c-0d08-4036-ba19-0948aa166a8e,Poona Ford,1
1072070,c360e119-5706-441c-b79c-66cd0ac73e9c,Roquan Smith,1
1072072,c0890281-0180-4032-a95b-8897fa59bb53,Cameron Heyward,1
1072072,3f28698c-7d37-4c1e-b203-1f17d0ebb59d,John Simon,1
1072072,e61f4d53-6047-4873-8b01-bdd9ec3fd37a,Dicaprio Bootle,1
1072072,e61f4d53-6047-4873-8b01-bdd9ec3fd37a,Tershawn Wharton,1
1072072,991de766-3833-4b1d-8061-9f12273d1aa3,Mike Danna,1
1072072,991de766-3833-4b1d-8061-9f12273d1aa3,Tershawn Wharton,1
1072072,28baa607-8f11-424e-9b01-37cc1e02b862,Daniel Sorensen,1
1072072,28baa607-8f11-424e-9b01-37cc1e02b862,Alex Okafor,1
1072072,40a954a7-3c8f-4527-a71a-8e7c359de922,Tershawn Wharton,1
1072081,0553fb21-19e3-45e5-87a5-7924d7132dca,David Mayo,1
1072081,0553fb21-19e3-45e5-87a5-7924d7132dca,Casey Toohill,1
1072081,cc18a8dc-6847-4516-b6e4-c925f7151120,Derek Barnett,1
1072081,89222a32-7797-45eb-8d08-1c74061f5dde,Javon Hargrave,1
1072081,89222a32-7797-45eb-8d08-1c74061f5dde,Josh Sweat,1
1072081,89222a32-7797-45eb-8d08-1c74061f5dde,T.J. Edwards,1
1072081,791c19ba-8df6-4b4c-a1b9-97f830764023,Shaka Toney,1
1072081,f108e896-d92b-4ec8-88ff-94ddfba02d47,Will Bradley-King,1
1072081,894697c4-8300-4bd6-a533-b8a180c5defe,Matt Ioannidis,1
1072081,16380021-8bb5-49a8-9409-31d3d41a3818,Cole Holcomb,1
1072081,16380021-8bb5-49a8-9409-31d3d41a3818,Casey Toohill,1
1072081,aed51e54-c8aa-4970-9c63-1ccbc1c0614b,Jonathan Allen,1
1072081,398625fc-74b7-4b65-8c5d-fc2150c7ec57,Kendall Fuller,1
1072081,a4af30b4-17e2-40a9-825e-dcf8337df2ce,Casey Toohill,1
1072089,f288b0db-65b2-48f5-b71d-9faab48be6c0,Khari Willis,1
1072089,f288b0db-65b2-48f5-b71d-9faab48be6c0,Deforest Buckner,1
1072089,299d5a07-a040-449c-a9f7-5220f57658d0,Tre’Von Moehrig,1
1072089,5ae0df72-76b5-4db9-8d1a-cca881e78630,Darius Leonard,1
1072089,5ae0df72-76b5-4db9-8d1a-cca881e78630,Deforest Buckner,1
1072089,5ae0df72-76b5-4db9-8d1a-cca881e78630,Bobby Okereke,1
1072089,3c3329b6-4376-4352-b1ec-b8201c325434,Darius Leonard,1
1072089,f2e18809-bee1-4376-8fb7-ba5ac815640a,Damion Square,1
1072089,f2e18809-bee1-4376-8fb7-ba5ac815640a,Casey Hayward Jr.,1
1072089,1a1859fd-95fa-4130-96b1-16ece046f124,Divine Deablo,1
1072089,97f5413f-14f3-47fe-9a31-a23668b8af72,Solomon Thomas,1
1072089,97f5413f-14f3-47fe-9a31-a23668b8af72,Nate Hobbs,1
1072089,ee3ea3b1-a4a8-4506-956a-f7748a5a184f,Yannick Ngakoue,1
1072089,450a105b-48a4-4f2d-936b-c77b88c43c9d,Deforest Buckner,1
1072089,c69e79c2-7962-4ada-9d27-ccbe1745dfeb,Taylor Stallworth,1
1072089,df3f59c7-4b19-451e-bf33-dca5c704081e,Darius Leonard,1
1072097,e94108cd-99f6-4994-b7dd-ad8b2a09daaa,Demarcus Walker,1
1072097,c0de2855-5d51-45b0-a595-b9c83c99964d,Jaleel Johnson,1
1072097,c0de2855-5d51-45b0-a595-b9c83c99964d,Jordan Jenkins,1
1072097,0e5bcea0-8a49-4fb0-9471-64fce8a92bfc,Justin Reid,1
1072097,88d816e8-4319-4eb8-aea9-638c9a6828ef,Eric Murray,1
1072097,88d816e8-4319-4eb8-aea9-638c9a6828ef,Justin Reid,1
1072097,0c688490-f1a2-4e8b-9f6e-a4f9994fd973,Jacob Martin,1
1072097,b09fc68c-6467-412c-a8ea-c3ee03fea791,Jaleel Johnson,1
1072097,b09fc68c-6467-412c-a8ea-c3ee03fea791,Christian Kirksey,1
1072097,2a61743a-0549-459f-a260-35eb2bc90165,Christian Kirksey,1
1072097,2a61743a-0549-459f-a260-35eb2bc90165,Jaleel Johnson,1
1072097,d5479da4-99d4-448e-9eaf-500ef11ccacd,Nick Bosa,1
1072097,d5479da4-99d4-448e-9eaf-500ef11ccacd,Arik Armstead,1
1072097,4f045e0e-4fee-4b22-979f-8cb134d75928,Jordan Willis,1
1072097,35453164-dd41-4874-85a1-682c6d4bac4f,Kamu Grugier-Hill,1
1072097,71a5aeb2-efab-44b9-b752-bd045468a5fe,Jordan Willis,1
1072097,b98791bd-2c70-4d1e-8e0f-0ff8929b4dde,Christian Kirksey,1
1072097,b98791bd-2c70-4d1e-8e0f-0ff8929b4dde,Neville Hewitt,1
1072099,202cc3cd-36dd-4ede-bcd3-35ae678f5dfc,Jonathan Harris,1
1072099,17d608bf-0cfc-4fe1-a18a-399e72024d28,Uchenna Nwosu,1
1072099,17d608bf-0cfc-4fe1-a18a-399e72024d28,Joey Bosa,1
1072099,8fd38f76-a1b5-4585-97d9-c837eea4840e,Aaron Patrick,1
1072099,accb0c9a-f29c-4d3f-8f99-a17d95ee76a7,Jerry Tillery,1
1072099,accb0c9a-f29c-4d3f-8f99-a17d95ee76a7,Kyzir White,1
1072099,73120856-acb3-49e5-8a40-30932451741f,Joey Bosa,1
1072099,73120856-acb3-49e5-8a40-30932451741f,Uchenna Nwosu,1
1072099,ce18e275-573a-49c7-92f8-a752043d5454,Aaron Patrick,1
1072101,9c993b39-cf95-414f-86b5-cfbaae6e9ed0,Jermaine Carter Jr.,1
1072101,7ffda237-6500-400a-8791-648bf9cafd9f,P.J. Williams,1
1072101,7ffda237-6500-400a-8791-648bf9cafd9f,Kwon Alexander,1
1072101,ba2011bd-9b72-41bd-8c91-e41dc614aee9,Marcus Davenport,1
1072101,ba2011bd-9b72-41bd-8c91-e41dc614aee9,David Onyemata,1
1072101,ba2011bd-9b72-41bd-8c91-e41dc614aee9,Cameron Jordan,1
1072101,61a0d71b-5ab2-4df1-b3ec-a2c9609e72fc,Jermaine Carter Jr.,1
1072101,61a0d71b-5ab2-4df1-b3ec-a2c9609e72fc,Shaq Thompson,1
1072101,06576fb9-f8ea-4be0-b57b-55c442baa9e5,Brian Burns,1
1072101,80be2858-b1f6-441b-9d2f-d4e687bf7133,Brian Burns,1
1072101,094a9326-cf9f-4c61-a890-5d4bd7bd58d2,Morgan Fox,1
1072101,b1a6a667-c5b5-4603-88ff-a1625be4b430,Brian Burns,1
1072101,b1a6a667-c5b5-4603-88ff-a1625be4b430,Daquan Jones,1
1072101,676cbcf0-f62d-435a-b0e7-21bce8ce8487,Frankie Luvu,1
1072101,676cbcf0-f62d-435a-b0e7-21bce8ce8487,Jermaine Carter Jr.,1
1072101,5ad12f27-502f-424d-847c-f29ea020a1ae,Myles Hartsfield,1
1072101,5ad12f27-502f-424d-847c-f29ea020a1ae,Kenny Robinson,1
1072101,5ad12f27-502f-424d-847c-f29ea020a1ae,Keith Taylor Jr.,1
1072101,beafb3cc-fd85-4fc1-959e-901f26311b34,Morgan Fox,1
1072101,beafb3cc-fd85-4fc1-959e-901f26311b34,Myles Hartsfield,1
1072101,ff3845f8-71e4-4a06-8de1-f69632d6a51d,Brian Burns,1
1072101,ff3845f8-71e4-4a06-8de1-f69632d6a51d,Jeremy Chinn,1
1072101,2a5b6cd2-7e25-4614-b2c6-9ec440da4118,Marcus Davenport,1
