game_id,play_uuid,sack_player,sack
1502060,2fdcbef3-5de0-48c6-8c95-5cddb5491704,Josh Uche,1
1502061,46e49ed7-33d0-4750-bbd6-ccc416a56775,Josh Allen,1
1502061,ceb68d0d-4caa-4fdf-ab7e-4339c8e9500f,Von Miller,1
1502061,a7e28ace-4f54-410c-9abf-f4150f80832c,Adam Gotsis,1
1502062,204f21e3-c283-4ecb-9074-dbd17b1052dd,Taron Johnson,1
1502062,eec601ee-ff46-4cc1-b4a5-328b9f3a5c43,Micah Hyde,1
1502062,247e0fa4-59f2-4a92-a61d-d8e50a20a98a,Greg Rousseau,1
1502062,2c31dfc8-4474-4490-ac8f-e97ab082f6fb,Matt Milano,1
1502062,6e74a5f0-27ba-48f7-a5c8-fb37014ac2bd,Emmanuel Ogbah,1
1502062,d1177556-2e8c-459e-a3e8-32b56b018ec0,Justin Zimmer,1
1502062,f0139536-e20b-408d-a5ce-359389beafd3,Greg Rousseau,1
1502063,2ae398c9-2278-4b97-936c-4da32e1f55ca,Nick Bosa,1
1502063,cf3f6b9d-08dd-4d47-be95-3b3ea6bb3988,Nick Bosa,1
1502064,28db7b67-a07a-459e-b627-47788bd7750a,Jonah Williams,1
1502064,b3209a28-f810-4acb-903c-0dfa7077a09b,Sebastian Joseph-Day,1
1502064,10041801-ca09-4b7f-88c3-9a99592b7fe4,Al-Quadin Muhammad,1
1502065,efd76bce-208a-4cbe-819a-dc02af71dd31,Solomon Thomas,1
1502065,7fb26cc1-076f-4e8f-bc66-9edbf10f7a76,Solomon Thomas,1
1502065,bab77ecc-df9d-43f0-97ac-9b50b5ffe8cc,Melvin Ingram,1
1502066,5a0cbd0a-1ca4-43a6-af0c-6eeb68f9406c,Khalil Mack,1
1502066,77b31289-de1e-46bf-aa03-9e8551ba618c,D.J. Reader,1
1502066,3c82a7c6-e089-4cb7-8825-1d8c197fca8e,Trey Hendrickson,1
1502066,7083e84d-9e3e-44da-8ada-236fa4dd916c,Bilal Nichols,1
1502066,4ac332e2-e2b9-49e7-9ddb-d22f145c6103,Khalil Mack,1
1502066,c3743f43-ea9c-45d0-a8db-4e3a9b926dd3,Akiem Hicks,1
1502066,9896925e-594c-4dc1-8a2c-aac27bab410b,Roquan Smith,1
1502066,a87125dc-3959-4ddc-a98b-f968cb603869,Trey Hendrickson,1
1502067,d88dcec0-72df-48b1-a8f5-9a685e7f4aa5,Jacob Martin,1
1502067,a8d0dee2-72c3-4f6c-84ba-3ff99d788cea,Grant Delpit,1
1502067,6c0e721e-bff1-475f-85e2-ccc7ffb6acfc,Grant Delpit,1
1502068,1a8b6d65-da13-49c0-8c69-a68838b2334c,Morgan Fox,1
1502068,b1cc27ad-d9ef-4662-9253-2143e9e21a22,Bradley Roby,1
1502068,dafc263d-1a38-4102-9f9a-bfa2bce3019b,Daquan Jones,1
1502068,ab276534-f9e8-424e-865a-d28987613c63,Payton Turner,1
1502068,558d278a-5904-49f3-8833-4cb82b0ca5cf,Brian Burns,1
1502069,541b9180-32fc-49d1-bbf6-8f40291398cd,Danielle Hunter,1
1502069,9f81206e-9d8b-43f0-9716-33988e04e79a,Markus Golden,1
1502069,d5f15452-3f36-41f3-9c49-ed06b1dcf7de,Danielle Hunter,1
1502069,203008a9-d032-4ea9-b083-e2e40acf4f54,Danielle Hunter,1
1502071,d361f9bd-d972-4fcd-8ab6-4ff063c2e402,Jerry Tillery,1
1502071,00d7373c-eb80-48b9-9acb-c5c918904250,Kyler Fackrell,1
1502071,d6546f56-bf27-407e-b657-105b220aa1a6,Micah Parsons,1
1502072,0fd62339-175a-4c90-ba68-9d9d86a7ef01,Daniel Sorensen,1
1502072,b35622c3-d56a-45bb-8639-101f8e6ee63d,Nick Bolton,1
1502073,11bf5763-4e7a-45da-b17d-b159b7ebd191,Nick Williams,1
1502073,abbfc79f-8f4c-4f68-96eb-95af1291a49a,Michael Brockers,1
1502073,5661f190-38f7-49b4-9906-7913381b5d06,Rashan Gary,1
1502073,fe34e551-b8f4-4f3a-8502-51d9ae42eb0f,Charles Harris,1
1502074,bc10d9cf-95da-4aef-b909-a63c2c8c279b,Haason Reddick,1
1502074,972a2dfc-f069-488b-8dd5-60d78def2b24,Jonathan Greenard,1
1502074,972a2dfc-f069-488b-8dd5-60d78def2b24,Joe Thomas,1
1502074,f4763534-509b-4742-94d9-d7e8e38f66bd,Brian Burns,1
1502074,04867444-a13f-464a-ba6a-a6e3201feb69,Whitney Mercilus,1
1502074,b54c24e1-99ed-4863-b4d3-6e83e4ecaa46,Ross Blacklock,1
1502074,9b7ee5b0-c69d-4dc6-bacd-02d2595adb4b,Frankie Luvu,1
1502074,8cbc276b-1b5e-4c54-9ee9-098156050abc,Haason Reddick,1
1502075,38045fa0-1a66-4f97-86ca-44f0ad864313,Bobby Okereke,1
1502075,b9b0b7b0-9862-4f1e-a624-14472aea472d,Ola Adeniyi,1
1502075,dd76339a-6572-4b3c-8883-ca312d4850a8,Harold Landry III,1
1502076,9a561d8a-5b0b-4096-a6c0-d6cbbd591b76,Kyzir White,1
1502076,5a018f67-5c7f-4acc-bd93-746fc2a1c824,Joey Bosa,1
1502076,15a1000d-fd1a-4403-8bad-7ab1bf9a8079,Mike Danna,1
1502077,3de65460-e0a7-4db2-983a-ba1e077f464b,Cam Sample,1
1502077,130483f6-ccbc-4de2-a32d-0f785111162b,B.J. Hill,1
1502077,66ff748a-4c63-4a3c-bb7d-b52b572c2961,Trey Hendrickson,1
1502077,7fbbbb8c-126a-4d5d-a806-631500da2408,Sam Hubbard,1
1502078,acdd7ad2-a690-4d2f-b013-39b6fc58a04b,Robert Quinn,1
1502078,17294047-6290-49a3-a2f3-ac6e303d5a65,Khalil Mack,1
1502078,c393231c-c501-4c5d-b589-e89e05dbbfcf,Jadeveon Clowney,1
1502078,a6e3f058-b406-4983-b3a0-2bc90bc95664,Jeremiah Owusu-Koramoah,1
1502078,bb0ebc52-9b4b-46d6-af11-8453fd5b6a3a,Myles Garrett,1
1502078,51b6987a-f3a2-4376-b0f4-b84ea46b95ae,Mario Edwards Jr.,1
1502078,806d2cc3-ec34-4dbf-97bd-d05cb505355b,Myles Garrett,1
1502078,7965f93f-85ae-4b07-95ac-36359a8392fc,Malik Jackson,1
1502078,728b5ce0-6f4e-4a79-bc5b-c8ec5fcab0dc,Khalil Mack,1
1502078,bfff9823-176e-4ce4-91ba-932c1228d011,Myles Garrett,1
1502078,4cc96ca9-271e-42c1-965c-56e692f547c5,Robert Quinn,1
1502078,4ef9c27a-feb2-407f-b387-7d15fa0267d4,Ronnie Harrison Jr.,1
1502078,9e96551c-773c-4e60-b8b6-b62c981233b1,Myles Garrett,1
1502078,088a654a-ada0-4f76-8be4-8aa3805877fe,Jadeveon Clowney,1
1502079,2a0f057d-2490-43df-8d71-19586c7a0295,Chuck Clark,1
1502079,c268f5ae-b331-4682-873c-56588415551d,Tavon Young,1
1502079,e4b66880-8654-4eb3-aa26-b2e5dc2c00c9,Austin Bryant,1
1502079,b2e70a0d-b141-44b5-8b59-84fe79fc8feb,Alex Anzalone,1
1502079,fd8c79c5-a3f5-418a-a2b5-448af0aab4e6,Charles Harris,1
1502079,1f6fc3c1-374d-4d0d-8f21-eb6519c327c0,Romeo Okwara,1
1502080,7a0983d4-5422-4130-b79f-0cc19455854f,C.J. Gardner-Johnson,1
1502080,2ca0222b-948e-4f9e-ab46-a32cc8dc8523,Matthew Judon,1
1502080,d7ec4190-e0b1-4b57-90eb-dfb27e7684e4,Deatrich Wise Jr.,1
1502080,e8eb5a15-a2fb-458f-80f5-24cff353db44,Tanoh Kpassagnon,1
1502081,afc84d19-029e-4c53-bdd4-80411a0c25d1,Markus Golden,1
1502081,265dc6cf-457e-454b-9b71-862cbb4e0889,Jordan Hicks,1
1502081,915413d0-4481-4ddb-9f49-5e531e408a8c,Jordan Hicks,1
1502082,2713e4a8-6f25-44d5-90a5-0ead4b180af5,Star Lotulelei,1
1502083,c250ab09-f47e-4775-8989-982112af249c,Quinnen Williams,1
1502083,831fe4ee-32d6-400b-81c0-f15e67bdaf3c,Alexander Johnson,1
1502083,ad7034d0-ce52-4230-b9e2-17798961de8b,Shelby Harris,1
1502083,fd14fea6-69af-4308-8282-cb26727a15c3,Von Miller,1
1502083,f852cc5f-0da7-468f-afd4-6a717d979572,Malik Reed,1
1502083,b0b0f2f6-8ff9-483f-a78f-305da1a8ae54,Sheldon Rankins,1
1502083,965f17f6-0ab4-431d-9cb6-4f5abccd876f,Alexander Johnson,1
1502084,58f82deb-5a17-4f9b-bb02-e53a9470d53b,Christian Wilkins,1
1502084,9724731e-29dc-47a8-8a3f-af50f6064871,Brandon Jones,1
1502084,ccb45970-f967-48aa-8bb4-b232c426de59,Carl Nassib,1
1502084,e4943c53-7ced-4afe-b335-910153450781,Yannick Ngakoue,1
1502084,710b86b6-794d-471c-a053-379f28bb0f16,Brandon Jones,1
1502085,3c9f0032-c591-4301-bf9a-327b06bfa30a,Kentavius Street,1
1502085,b3c8fc2c-9f4a-45ac-b514-32ba5452487e,Arik Armstead,1
1502085,089963e8-f1b8-4ffe-9c89-c64d152d57b8,Preston Smith,1
1502085,5d0b0e8e-f444-4922-aa95-da5aa0a87fa6,Rashan Gary,1
1502085,f304e26a-940c-418c-94c2-b94855a8ebd7,Kenny Clark,1
1502086,0aba07bb-37e4-4069-a158-10bf13bd7475,Jordyn Brooks,1
1502086,c4b35e49-8d4b-4ae5-b563-2ecf56a4cdae,Everson Griffen,1
1502086,69850249-9f1f-4511-8b7d-c904c087de15,Eric Kendricks,1
1502087,d715166f-fc38-4bc3-bc39-4c17684d0534,Dawuane Smoot,1
1502088,f2540e3a-60dc-4b2e-9ced-2442efe9d23b,C.J. Mosley,1
1502088,e442505e-fea4-4b29-9f1e-fb1df4902190,Quincy Williams,1
1502088,722a60b1-6553-45ff-becb-8c09ccace4da,John Franklin-Myers,1
1502088,95815d5e-7ce8-4912-9e0a-db8b296bb2eb,Harold Landry III,1
1502088,f0f14251-bf94-4dbb-82b3-884f6de29e3c,Bryce Hall,1
1502088,4e822671-ca27-4452-b27b-80afc0e7b761,Quinnen Williams,1
1502088,2ef503d0-4017-4cca-930a-3112407dc72d,Quinnen Williams,1
1502088,c0e3374b-714e-4f62-8068-c39719990cac,Bryce Huff,1
1502089,2cd3d614-2b92-4787-8e9d-dfa1f50123bd,L'Jarius Sneed,1
1502089,c6657723-495b-408d-b70e-30b2eb2dc675,Javon Hargrave,1
1502089,d03a1a37-6d95-40ce-9cca-be549e9848cf,Mike Danna,1
1502089,e4989d52-b78b-4514-91e3-ea230158abc5,Mike Danna,1
1502090,64fd81a9-e995-4b1c-8e21-5e240a5cb88c,Randy Gregory,1
1502090,e06aeede-5832-441c-b205-eda1a675a7be,Randy Gregory,1
1502090,46047a48-a848-40b6-8fe6-b1a3eefa8fe3,Tarell Basham,1
1502090,88f31078-662d-44b1-8a49-d009608e5d3e,Chauncey Golston,1
1502090,9de6eba7-505b-49c2-b6e4-ca1e7cbdf3d2,Micah Parsons,1
1502092,b78edb20-0e07-4201-99bc-cc317a902ad3,Everson Griffen,1
1502092,0ceab49c-6151-4622-b00f-460d09936bf7,Danielle Hunter,1
1502092,dbccb84f-b00b-4e51-bff6-81a7c43cb9f9,Takkarist Mckinley,1
1502092,85f7784c-ce6d-4cf0-af81-88c04020cf1b,Denzel Ward,1
1502093,d079305a-29a7-4075-a287-c3ba25e2314d,Robert Quinn,1
1502093,9767bed7-f6eb-444a-a46b-7583944fb681,Khalil Mack,1
1502093,3437fe0d-45d6-419b-b1a0-ae750c7f309b,Trevis Gipson,1
1502093,05bf7870-68ff-4a94-98d8-adbe8481fd6c,Charles Harris,1
1502093,90a79843-0b0b-405a-bd69-fda19c86da1f,Roquan Smith,1
1502093,b1f968fd-9d91-4f3a-a90e-5f55f4631c56,Trevis Gipson,1
1502094,9a7089cc-df90-48d5-bd84-36bd428f03c3,Matt Milano,1
1502094,b810771d-ff26-4eb1-8f47-9addc07c3946,Boogie Basham,1
1502095,5545b6a8-7771-458d-b01a-29dadb54fa5a,Emmanuel Ogbah,1
1502095,93b7a734-fc4b-490a-a107-2058064adc92,Kemoko Turay,1
1502095,efd2b235-d06d-49f8-9f78-649ed370f4b0,Sam Eguavoen,1
1502095,3b902632-96d9-4dbe-a537-e03a621b245a,Kemoko Turay,1
1502095,39fbf0ff-5cf4-4029-99ab-8e8864d35690,Grover Stewart,1
1502096,3c38d960-5936-44e4-b632-fd166c3d8afc,Foyesade Oluokun,1
1502096,7481702b-4c78-47e0-a660-fbcd638ecbe1,Montez Sweat,1
1502097,c0848c91-863e-40ef-9400-b5ed3b158220,Dee Ford,1
1502097,71073767-38c2-44fb-9ce4-78cffb9b4cb9,Nick Bosa,1
1502097,4479ef8d-b676-4986-9262-20289cc369b4,Jordyn Brooks,1
1502097,7658500a-15e7-4ded-95c6-3da2d121a4a2,Javon Kinlaw,1
1502097,45425d34-4ea5-4785-b075-5ca7dc704e8b,Darrell Taylor,1
1502098,f97859bb-4d00-42f2-b512-212e7955006c,Leonard Floyd,1
1502098,c6107f4c-d769-4ece-9e90-fd4a704094ad,Terrell Lewis,1
1502098,d2382f44-042f-4d73-bbd9-b501340595bb,Sebastian Joseph-Day,1
1502099,c1848344-3208-4b0d-8d0b-bbe962728723,Devin Bush,1
1502099,b4084a32-a954-4e6a-a30a-b052af3335aa,Kingsley Keke,1
1502099,a4c20515-b6ac-416c-b177-e5d5df303990,Chris Wormley,1
1502099,491a9dec-94bc-4554-b01c-290daea72aae,Rashan Gary,1
1502100,171572fc-0d67-4eb7-8d10-94e98ede58b5,Odafe Oweh,1
1502100,2af36e0f-888b-494b-af6b-058b8a3c453d,Justin Madubuike,1
1502100,8ee46d32-8db4-471c-8d44-972be8392a0a,Tyus Bowser,1
1502100,de73d8b5-66c7-4815-8d69-8e56fbb1b658,Caden Sterns,1
1502100,635d8b2a-1866-4519-b6af-a0b9b31a5f71,Von Miller,1
1502100,26d599db-6739-4a44-94ae-04f960e32761,Justin Houston,1
1502101,5526f2aa-3209-46a6-a72b-fe7773fd9370,Joe Tryon-Shoyinka,1
1502101,f0fa0042-be7a-4524-b69d-9a77891b2314,Matthew Judon,1
1502101,2b179698-1be2-4f95-b5cc-e45e8bc82516,Shaquil Barrett,1
1502101,72f4c844-ffb0-4281-ba99-76dd73ad4649,William Gholston,1
1502101,0cb9edb5-f1a8-479b-b790-dca181945d91,Joe Tryon-Shoyinka,1
1502102,7c3c1254-3475-4e5c-aafb-2651f223c2ae,Darrell Taylor,1
1502102,70c8bb9a-1a42-46ed-b1b3-2a54010e639f,Terrell Lewis,1
1502102,6c90a616-a954-4660-af04-d2bc478c59b6,Aaron Donald,1
1502103,faec3542-351b-4d12-b632-a5e94ca25153,Adetokunbo Ogundeji,1
1502103,da4c387f-5f8a-40c2-a4b0-f5334f2fc522,Jacob Tuioti-Mariner,1
1502104,62ab781e-797c-4250-88e8-abb49fb0bcc6,Everson Griffen,1
1502104,3bf8749a-baa0-4ac4-8166-2d3ed98108d1,Everson Griffen,1
1502104,c7647d2b-5d67-4571-aff0-6d2faa37485b,Trey Flowers,1
1502104,6134f57c-46df-4ed7-8519-c06e4df23f23,Charles Harris,1
1502104,54caaff3-51bb-43e0-b907-1d2ba401fad8,Danielle Hunter,1
1502104,ee2563d5-1754-4ec8-b60e-e46f4a827ee7,D.J. Wonnum,1
1502105,a5733e7c-8855-4445-9fba-978eff33fd73,Carl Granderson,1
1502105,97d81f2c-6e52-4139-b749-6f206a48185b,Daron Payne,1
1502105,93d6dd1b-da87-4139-9987-fdfa3e89c9c9,Demario Davis,1
1502106,b8779ddb-273d-4324-8954-907dd4a27641,Javon Hargrave,1
1502106,3a7de7fd-63a0-4ca9-9254-33217a668e16,Josh Sweat,1
1502106,0686aac4-9f69-49ab-8e58-aed04526023a,Fletcher Cox,1
1502106,fe3d0952-8b9a-4eb9-8f6a-9d61c1f8bfa7,Haason Reddick,1
1502107,d719636b-106a-412b-aee7-e27d8a70ddab,Dawuane Smoot,1
1502107,7e0aacfd-465d-4b5d-8b07-fdefb58848f4,Harold Landry III,1
1502107,f44da518-c3c2-4959-9f76-80c89107f773,Harold Landry III,1
1502107,3ba78cb9-fdf9-4485-8325-48244057975a,Josh Allen,1
1502107,2e23e0b5-dbbc-497f-9ce9-20af4276765a,K'Lavon Chaisson,1
1502108,ffefb2a4-b238-42d3-9aad-66760e674346,Leonard Williams,1
1502108,eba33061-c12a-4f1c-b2d8-39511ad07ffe,Austin Johnson,1
1502109,510439bf-0137-4df6-8846-9baa76941c02,Greg Rousseau,1
1502109,32d805ee-db09-4678-980b-141c85521056,Boogie Basham,1
1502110,31e1a305-916a-484e-8d85-0a951356ebca,Jordan Hicks,1
1502110,2ac1e753-cedb-4f9b-924b-49cdc33ec71a,Markus Golden,1
1502110,426fd8e8-f9ea-4657-a915-7c3041c1b54d,Jadeveon Clowney,1
1502110,c3fb5593-8e2a-4c07-9172-368bc2959e82,Myles Garrett,1
1502110,d8a23468-354a-4494-822a-2a3704b3fc4f,Markus Golden,1
1502110,3a2a0fff-d4ec-4b04-8950-cc523b9d3a05,Jordan Hicks,1
1502110,6fbfd332-fba8-4138-9ddb-1001875fa03a,J.J. Watt,1
1502111,dc7b70ce-9f69-426c-9d28-f8654af12b6c,Harold Landry III,1
1502111,a27eefd1-343f-4e2b-bd02-5d13f16b7cfb,Harold Landry III,1
1502111,ee910363-8c02-45c6-a794-3094cc3cecf0,Jeffery Simmons,1
1502112,6c6cb809-fee0-4b1e-87ca-4513eb9bfea7,Shelby Harris,1
1502112,f3d49234-b718-47fe-b43e-f3386283e338,Myles Garrett,1
1502112,01682de1-3341-426a-ac6b-e043c6020153,Myles Garrett,1
1502113,c7b3d525-7c27-492c-9b7c-7fdd3e238fd5,DeShon Elliott,1
1502113,55bfae02-eb94-4162-92c0-9ffb0134035c,Linval Joseph,1
1502113,bd511bd3-67c9-4104-80d0-d37b5431b2e2,Joey Bosa,1
1502113,51ea64be-3fa7-46d3-9b22-3ab8c2d9ef01,Uchenna Nwosu,1
1502113,c5a3f7b9-2953-4b55-9a53-c7b8f746e5fa,Justin Houston,1
1502114,f5e8b328-85c3-4200-b4e7-cf406db12bef,Bud Dupree,1
1502114,749d385c-2deb-40af-87cf-e4099792f229,Ben Niemann,1
1502114,9fbddff0-cae5-4fb1-8ffe-8852cbac6d71,Denico Autry,1
1502114,6a9e335d-4c06-40e5-a3ae-80a2eab5afaf,Harold Landry III,1
1502114,c2792403-1b0c-4c08-a919-04fbac6e3365,Denico Autry,1
1502115,b03b86aa-16ca-45d9-b656-d279f94a53cb,Montez Sweat,1
1502115,a2dbbc50-b3b0-4fd8-a6a4-fe27a9c504ba,Jonathan Allen,1
1502115,bf960211-6a3b-44c1-bdba-fe42ac370924,Jonathan Allen,1
1502115,58cc6c09-8d02-410b-9681-e0c63851b071,Rashan Gary,1
1502115,53e0dbe0-e640-46e5-8faf-beb13ddc83f5,Kingsley Keke,1
1502115,80512a3d-349e-4135-954e-c23a179b1e4f,Kingsley Keke,1
1502115,bc40c5ef-6f70-48f9-a8fd-ca9f024657ba,Dean Lowry,1
1502116,6b8d9f3d-dd65-4dd8-9f02-b63da0dfed8a,Jevon Holland,1
1502116,eaa4f6e4-e5c1-48d5-9752-78b361775970,Deion Jones,1
1502117,3b6bbb39-fdc7-4eca-8a2d-6f30cbb425a3,Larry Ogunjobi,1
1502117,e901cc9e-8eb5-49bb-89de-95e19e0f3765,Larry Ogunjobi,1
1502117,eb1a3c98-dd1e-4481-9483-43cf796dfd46,Sam Hubbard,1
1502117,274f58de-955b-4389-aba9-8d7c063cb22e,Trey Hendrickson,1
1502117,87fb823f-98bd-4ec2-976c-28930704e2bd,Sam Hubbard,1
1502117,d09d9634-3023-481c-be6c-53a731d6e547,Tyus Bowser,1
1502119,fb1b5564-cb11-4735-bffa-798cbc904dc3,Maliek Collins,1
1502119,e429133e-be6f-47eb-b239-3523874cf9cf,Markus Golden,1
1502119,45e8cd65-56b3-4532-8407-9440cb9556f7,Demarcus Walker,1
1502119,b45ec1de-148c-4ee6-bfbb-6504160daea0,Markus Golden,1
1502119,0cce90dd-dc3d-4f11-87d9-d22b941c4c78,Jonathan Greenard,1
1502119,310053af-c411-42c4-b73d-430c9d40db60,Jonathan Greenard,1
1502120,1eb6899a-74de-4f3d-83a3-280b5da905b0,Antoine Winfield Jr.,1
1502120,86cefc5e-cb88-4461-afcf-aba1b0c3015c,Shaquil Barrett,1
1502120,17f5884d-940f-4ac3-84c0-5215ecc3ce27,Jason Pierre-Paul,1
1502120,03289d7a-ad55-4e47-b49b-46d70723351a,Jason Pierre-Paul,1
1502121,6286a884-6186-4b62-b756-fc230b019d1b,Nick Bosa,1
1502121,53bd13f6-d550-4635-8c99-20da213e0f3d,Al-Quadin Muhammad,1
1502121,af63af30-4c46-4adc-b5e8-478cf8a78cce,Deforest Buckner,1
1502122,8b9763b6-cd6d-461c-baf0-4a7fee9e2919,Kerry Hyder Jr.,1
1502122,0080a443-513e-436a-8520-3301b49cb454,Demario Davis,1
1502122,2061ccdf-49db-4258-8090-2ac4d80e62bf,Cameron Jordan,1
1502122,76021afc-7516-424a-8efe-da34b2e98423,Tanoh Kpassagnon,1
1502122,3548c2fe-e728-4334-acce-690d1be07213,Malcolm Jenkins,1
1502122,58acf188-5187-4d23-a572-a5520e2f396a,Demario Davis,1
1502123,ac8b694d-155c-408c-a4b5-cc152be41c98,Quinnen Williams,1
1502123,41af1026-b7c0-472f-8229-f1a85b67bf84,Jabari Zuniga,1
1502123,578f29ff-3c92-45f6-9853-c2e776255a9d,Larry Ogunjobi,1
1502123,3601da21-d0b4-4930-9641-52c849270453,Trey Hendrickson,1
1502123,9f4b5ded-d8e6-41b9-b988-37b6d069cb8d,Sheldon Rankins,1
1502124,02cc0248-8236-41a7-b91f-0667480e54b0,Harold Landry III,1
1502124,b3345ab9-57b1-467a-8c29-c17b4b1cf8fd,Tyquan Lewis,1
1502124,5fd7abdc-3cb7-4e9a-938d-8a4ecd13754f,Kemoko Turay,1
1502124,76aa94c9-9f14-4944-8823-6a55349c533c,Deforest Buckner,1
1502125,71b73313-abc5-4e78-9e9e-b77d6224ce65,Aaron Donald,1
1502125,5c98481c-36cc-491e-a6cf-b5cd870ff2e9,Leonard Floyd,1
1502125,6506fdec-3672-4eb0-9c52-0e0e719ccb5e,Leonard Floyd,1
1502125,b40adc7e-5cd3-435b-bc42-40b54391985f,Leonard Floyd,1
1502125,ffa5cf49-1334-4920-aae3-767cfe79bf1b,Jonathan Greenard,1
1502126,e311ff5b-6859-4ccc-9cda-e91cd0a4f619,Alex Highsmith,1
1502126,716b3ba3-4486-4383-95df-d7dd42fd3088,Malik Mcdowell,1
1502126,2a3741e8-5feb-4b8e-87b9-4104764f0699,Myles Garrett,1
1502126,8da32e31-2385-4f43-82c9-67acfbdeda2b,T.J. Watt,1
1502127,45c6161b-e5f7-445c-b657-780c0797accb,Josh Sweat,1
1502127,3ae95926-d30a-4fd2-9f1a-6ddd7ed904ff,Josh Sweat,1
1502127,c9cc39c3-25a2-47e3-b539-3662302bd2eb,Derek Barnett,1
1502127,c7329f32-3d45-4710-87e4-19a60cf9f477,Milton Williams,1
1502127,ff0cf42c-2ac0-4750-a71c-8fb4732961eb,Hassan Ridgeway,1
1502127,631f977f-a4b0-4314-84ac-90248c03f051,Tarron Jackson,1
1502128,d546af8d-a962-41d2-920d-9f5bddcc55e9,Nick Bosa,1
1502128,bf1fe3bc-96d4-4cad-af68-89b933c7c863,Nick Bosa,1
1502128,a1986706-e3a7-429c-afee-a5f3e7f12ed1,Marcell Harris,1
1502128,41d129a2-aff6-4aa7-ba82-7c91234304c6,Samson Ebukam,1
1502129,bd2f6d49-fe16-4c0a-9264-fc2d40cc9105,Haason Reddick,1
1502129,d897d62a-7c78-4af1-8bcc-bdd0220687c7,Frankie Luvu,1
1502129,232cbb1b-259a-4368-8abc-0335a9ff22a9,Yetur Gross-Matos,1
1502130,c16f5d2d-d813-47ee-b1ff-d2cf0e3abd09,Mario Addison,1
1502130,f8808630-1470-476d-810f-b967dba45036,Jerry Hughes,1
1502131,b092a511-9e49-4e7b-a90b-d67005ccdc47,Ryan Neal,1
1502131,60e2a2af-dc72-417e-8725-5ccbb94ec395,Josh Allen,1
1502131,f40b82d1-7c21-48b0-b3c1-973fa9ae65f1,Dawuane Smoot,1
1502131,861b8c01-d414-4952-a842-222a0d664ea7,Josh Allen,1
1502132,8aa35a8c-6408-47d0-a5ef-faefa1b2c30f,James Smith-Williams,1
1502132,317fc146-9048-4d79-945b-bca14fde3c8b,Landon Collins,1
1502132,2d0bd2b2-39d5-46ac-9e08-a10555259e95,Shelby Harris,1
1502132,68c4a564-5e97-46a0-abce-0936ed1cd77b,Stephen Weatherly,1
1502132,09300d4f-051a-435c-8dd4-0e1cf2e5b0f7,Dre'Mont Jones,1
1502132,f96b260d-132b-4863-9bbf-58665a21c313,Casey Toohill,1
1502132,29e7fd8d-47c0-4f06-9deb-924e71b5f4b5,Jonathan Allen,1
1502132,69cc7ac8-7837-4dad-bf00-3c86d68318f5,Malik Reed,1
1502132,e4830a74-5279-4c64-82a7-75dc48c7dfce,Malik Reed,1
1502133,62f6fa92-cd45-466a-bcc7-a213474582c7,Cameron Jordan,1
1502133,e43887cc-81b9-49f4-b987-868d1bdaae0e,Ndamukong Suh,1
1502133,02fe6242-2b09-42f9-90d6-220db4fb360b,Tanoh Kpassagnon,1
1502133,0559aa29-6905-49af-a7c0-8ac1a7eb6bf4,Kwon Alexander,1
1502134,76c557fd-f5ab-4713-b1d6-a987601215fa,Eric Kendricks,1
1502134,c16a5b61-b597-4b10-8b82-27586ab55c61,Everson Griffen,1
1502134,a0bb2224-4885-4c96-9b16-ec59d2c3ae35,Xavier Woods,1
1502135,10c54e5c-7614-4261-ae6c-497de3ad7079,Derrick Nnadi,1
1502135,30185794-b298-43c8-8566-dc34e95119d7,Quincy Roche,1
1502135,11fd2925-452e-43ad-baa9-b4b304d4827c,Keion Crossen,1
1502135,cc4d6e49-8e86-4b99-9371-a950e989955f,Chris Jones,1
1502135,b246d130-2267-4930-9de1-2f3788012eb0,Frank Clark,1
1502136,bcf3e4fe-04fc-4d82-908a-c37a72abb10a,Taylor Stallworth,1
1502136,0f6b4f40-de05-4324-a37c-8ad37ce0d123,Taylor Stallworth,1
1502136,2682b582-35bf-4402-ae8f-03766e54db5b,John Franklin-Myers,1
1502137,eb8b1ac1-1816-4d53-b3d9-abbf35b2ea2c,James Vaughters,1
1502137,05b8a994-2500-4756-b172-38e8ac63e894,Cameron Jordan,1
1502137,50852f5e-653e-491b-b380-2fdbddc7147e,Marcus Davenport,1
1502138,d7f13f44-9ccd-4074-bc97-bd1222ebaf25,Carlos Watkins,1
1502138,9958b497-60fe-4827-9f01-f92011f17fca,Micah Parsons,1
1502138,a13caf50-0e8a-4729-a3d0-c88d1f9b83f1,Jonathon Cooper,1
1502138,2c96f2ae-8a48-40ae-90f2-b313b2130850,Micah Parsons,1
1502138,af4c94eb-9559-49cd-8d47-4402399913eb,Micah Parsons,1
1502138,150a5678-f9a7-4f86-9cf0-a4755fef90fa,Jonathon Cooper,1
1502139,0a11e33c-43a6-42bd-89ba-ed3dc05470fe,Sheldon Richardson,1
1502139,40a58cd7-84ef-4231-97a9-fe0784630d21,Armon Watts,1
1502140,83bca4cd-57fb-4e2c-bae2-79ba6dc97425,Troy Hill,1
1502140,d363d90c-7de7-4a76-8411-610c03e98e5e,Sheldon Day,1
1502140,7da55177-ab47-40ee-b4ce-c4d55a0e8269,Trey Hendrickson,1
1502140,8e74e464-4d8c-4695-8e5e-9af695ba8182,Myles Garrett,1
