class,term,coef
loss,blocker::Trey Pipkins III,0.13486854484033828
loss,blocker::Trey Smith,-0.18338577817848084
loss,blocker::Tristan Wirfs,-0.16358319232350316
loss,blocker::Trystan Colon,0.07033921529071838
loss,blocker::Ty Nsekhe,-0.05573608470224811
loss,blocker::Ty Sambrailo,0.04191311744894507
loss,blocker::Tyler Biadasz,-0.24037497238429315
loss,blocker::Tyler Larsen,-0.20958368579585698
loss,blocker::Tyler Shatley,-0.05106210412968966
loss,blocker::Tyre Phillips,0.2932537240773085
loss,blocker::Tyron Smith,0.023916594544194526
loss,blocker::Tytus Howard,-0.16456156542676928
loss,blocker::Walker Little,0.10158461414435985
loss,blocker::Wes Martin,-0.08606177054679229
loss,blocker::Wes Schweitzer,-0.1695973464411297
loss,blocker::Will Clapp,-0.21857400080023243
loss,blocker::Will Fries,0.0349739767338876
loss,blocker::Will Hernandez,-0.09963500334741916
loss,blocker::Will Holden,0.15776454975035414
loss,blocker::Will Richardson Jr.,-0.029418025497704406
loss,blocker::Wyatt Teller,-0.18444517456621018
loss,blocker::Xavier Su'A-Filo,-0.12654342585273923
loss,blocker::Yasir Durant,-0.07600067885274761
loss,blocker::Yodny Cajuste,0.2882350170503113
loss,blocker::Yosh Nijman,-0.08637786375187226
loss,blocker::Zach Banner,0.008526791023692961
loss,blocker::Zack Martin,-0.2938317122477522
loss,double_team,0.08159415055618086
win,(Intercept),1.3996715471590506
win,rusher::A.J. Epenesa,-0.12972446298551105
win,rusher::A.J. Johnson,-0.007022621985640097
win,rusher::A'Shawn Robinson,0.08585368695655315
win,rusher::Aaron Donald,0.1966436493886
win,rusher::Aaron James Klein,0.23681379984707324
win,rusher::Aaron Patrick,-0.19249824750568975
win,rusher::Abdullah Anderson,-0.08171157543687778
win,rusher::Adam Butler,0.11810991115709985
win,rusher::Adam Gotsis,0.20351784550348112
win,rusher::Adetokunbo Ogundeji,-0.2488716064213275
win,rusher::Akeem Davis-Gaither,0.03232389175310735
win,rusher::Akeem Spence,-0.08220026228109369
win,rusher::Akiem Hicks,-0.10768938132199965
win,rusher::Al Woods,0.27578870216806517
win,rusher::Al-Quadin Muhammad,-0.08489419997419644
win,rusher::Albert Huggins,0.15143628635136314
win,rusher::Alec Ogletree,0.11285279104711271
win,rusher::Alex Anzalone,-0.11746958933686293
win,rusher::Alex Highsmith,0.15280696224935567
win,rusher::Alex Okafor,-0.3653670454805198
win,rusher::Alex Singleton,0.10339503637341775
win,rusher::Alexander Johnson,0.0010924577274197904
win,rusher::Alim Mcneill,0.13322065054345827
win,rusher::Alton Robinson,0.0719025545933288
win,rusher::Amani Bledsoe,0.10966093712539714
win,rusher::Amen Ogbongbemiga,0.08996915567632388
win,rusher::Andre Mintze,-0.27315189263957457
win,rusher::Andrew Billings,0.06726599049446716
win,rusher::Andrew Brown,0.0039703566596160445
win,rusher::Andrew Dowell,0.10490862634179986
win,rusher::Andrew Van Ginkel,-0.04757814936860679
win,rusher::Angelo Blackson,0.11503747647677166
win,rusher::Anthony Barr,0.1706073616055623
win,rusher::Anthony Hitchens,0.02861266028978314
win,rusher::Anthony Levine Sr.,-3.8801274951872885e-4
win,rusher::Anthony Nelson,-0.23509307396805734
win,rusher::Anthony Pittman,-0.0335093226134757
win,rusher::Anthony Rush,0.06376125401901411
win,rusher::Anthony Walker Jr.,0.1428136084420012
win,rusher::Antwaun Woods,0.04233745380251698
win,rusher::Arden Key,-0.13451131415123982
win,rusher::Arik Armstead,-0.2488676749956016
win,rusher::Armon Watts,0.0029333683503367128
win,rusher::Austin Bryant,-0.06216560167716034
win,rusher::Austin Calitro,-0.02696355998142846
win,rusher::Austin Faoliu,-0.08129077880683973
win,rusher::Austin Johnson,0.16569831644041902
win,rusher::Azeez Al-Shaair,0.22039354410146594
win,rusher::Azeez Ojulari,-0.3083439889253964
win,rusher::Azur Kamara,0.04860750144650267
win,rusher::B.J. Hill,-0.12532427036734323
win,rusher::Baron Browning,-0.12522503149446426
win,rusher::Ben Banogu,-0.16069069513163492
win,rusher::Ben Niemann,-0.03901088040430127
win,rusher::Benardrick Mckinney,0.06461419815999167
win,rusher::Benning Potoa'E,0.08865688731890278
win,rusher::Benson Mayowa,-0.14001329233726623
win,rusher::Bilal Nichols,-0.05461182945942792
win,rusher::Blake Cashman,-0.05412067582903131
win,rusher::Blake Lynch,-0.10670285854373286
win,rusher::Blake Martinez,-0.03818909721838471
win,rusher::Bobby Brown III,0.041308670146216565
win,rusher::Bobby Okereke,-0.07979823321862275
win,rusher::Bobby Wagner,0.1889495872780489
win,rusher::Boogie Basham,-0.23888686088049899
win,rusher::Bradlee Anae,0.03204620334488965
win,rusher::Bradley Chubb,-0.1395630696202232
win,rusher::Brandin Bryant,-0.08448723767106821
win,rusher::Brandon Copeland,-0.0025179677395961264
win,rusher::Brandon Graham,0.04038817786851725
win,rusher::Brandon Williams,0.035221196425360535
win,rusher::Bravvion Roy,0.11242043528626712
win,rusher::Braxton Hoyett,0.049864874012943594
win,rusher::Breiden Fehoko,0.18207366499425354
win,rusher::Brennan Scarlett,0.15591575458265008
win,rusher::Brent Urban,0.14946848564472293
win,rusher::Brian Burns,-0.1498365544480868
win,rusher::Broderick Washington,0.022764857478639915
win,rusher::Bruce Hector,0.0762573395446941
win,rusher::Bruce Irvin,-0.15435090556245795
win,rusher::Bryan Mone,0.16426318472710144
win,rusher::Bryce Huff,0.20419885002130428
win,rusher::Bud Dupree,-0.4434611610202222
win,rusher::Bunmi Rotimi,-0.09873873022832941
win,rusher::C.J. Mosley,0.05467791146338952
win,rusher::Calais Campbell,0.25326838259894396
win,rusher::Caleb Johnson,-0.03886789960472947
win,rusher::Calvin Munson,0.050672578886160655
win,rusher::Cam Brown,-0.04582128864342876
win,rusher::Cam Sample,-0.13046256415816246
win,rusher::Cameron Heyward,-0.21578742283259356
win,rusher::Cameron Jordan,-0.2426291385409768
win,rusher::Cameron Malveaux,-0.06804802650613212
win,rusher::Caraun Reid,-0.11526231286448502
win,rusher::Carl Davis Jr.,0.18394568031117506
win,rusher::Carl Granderson,-0.08457467438089587
win,rusher::Carl Nassib,-0.0574151566592597
win,rusher::Carlos Basham Jr.,0.06530190658585751
win,rusher::Carlos Davis,-0.11760134631500213
win,rusher::Carlos Dunlap,-0.21264736650665292
win,rusher::Carlos Watkins,0.05261301736672293
win,rusher::Carter Coughlin,0.0619101341768715
win,rusher::Casey Toohill,-0.17721187440535224
win,rusher::Cassius Marsh Sr.,-0.005301214513966578
win,rusher::Chandler Jones,-0.09989508344731254
win,rusher::Chapelle Russell,0.13114013059665455
win,rusher::Charles Harris,0.04409529264295732
win,rusher::Charles Omenihu,0.05690758026933053
win,rusher::Charles Snowden,-0.05241166270109284
win,rusher::Chase Winovich,-0.20665620129251835
win,rusher::Chase Young,-0.07353954935088727
win,rusher::Chauncey Golston,-0.11144505557664566
win,rusher::Chauncey Rivers,-0.04766477553745835
win,rusher::Chris Board,-0.171474429471278
win,rusher::Chris Jones,-0.0678147168960333
win,rusher::Chris Rumph II,0.05866575643142691
win,rusher::Chris Smith,-0.22426955273880694
win,rusher::Chris Williams,0.06866754339365647
win,rusher::Chris Wormley,-0.10619696354885279
win,rusher::Christian Barmore,0.006698585039461591
win,rusher::Christian Covington,-0.12119768511799102
win,rusher::Christian Elliss,0.028189701302410754
win,rusher::Christian Jones,-0.05387412725774934
win,rusher::Christian Kirksey,0.36844921628023
win,rusher::Christian Ringo,-0.031175800540379127
win,rusher::Christian Wilkins,0.10422471143768669
win,rusher::Clay Johnston,0.005185275577161768
win,rusher::Clelin Ferrell,0.13646741271925442
win,rusher::Cody Barton,0.3025035199185279
win,rusher::Cole Holcomb,0.12632795300066882
win,rusher::Corey Peters,-0.0015946875135747509
win,rusher::Cortez Broughton,-0.06192930818959268
win,rusher::Cory Littleton,0.03737890119623728
win,rusher::Curtis Robinson,0.05796962371739661
win,rusher::Curtis Weaver,-0.007993938215217851
win,rusher::D.J. Jones,0.34997075884445805
win,rusher::D.J. Reader,0.1689141531760545
win,rusher::D.J. Wonnum,-0.28635914417371355
win,rusher::Da'Shawn Hand,-0.0942990757634963
win,rusher::Daelin Hayes,-0.008069875307595618
win,rusher::Dakota Allen,-0.1995249848190896
win,rusher::Dalvin Tomlinson,-0.0048481448060346995
win,rusher::Damien Wilson,0.20590789422858663
win,rusher::Damion Square,0.12597340036358826
win,rusher::Daniel Archibong,0.08563667387084768
win,rusher::Daniel Ekuale,-0.13899239351057652
win,rusher::Daniel Wise,-0.03547550145157989
win,rusher::Danielle Hunter,0.08640710415764616
win,rusher::Danny Shelton,0.14899061843304087
win,rusher::Danny Trevathan,-0.027955960936688114
win,rusher::Dante Fowler Jr.,-0.26536777993917027
win,rusher::Daquan Jones,0.33673963341573343
win,rusher::Darius Hodges,-0.033318234748566225
win,rusher::Darius Leonard,0.08670284064228886
win,rusher::Darius Philon,0.2403521557829023
win,rusher::Daron Payne,0.043957049677593
win,rusher::Darrell Taylor,-0.04616150220276305
win,rusher::Darryl Johnson,0.05647730429238432
win,"rusher::David Long, Jr.",0.18212326970854747
win,rusher::David Mayo,-0.04266787783770082
win,rusher::David Moa,0.24437770426597322
win,rusher::David Onyemata,-0.25156962141027117
win,rusher::Davion Taylor,-0.06221501161061158
win,rusher::Daviyon Nixon,0.14346760030482972
win,rusher::Davon Godchaux,0.114513166279685
win,rusher::Davon Hamilton,0.36810608870463546
win,rusher::Dawuane Smoot,0.13387051869407307
win,rusher::Dayo Odeyingbo,-0.09321308002307781
win,rusher::De'Vondre Campbell,0.007983674105891823
win,rusher::Dean Lowry,-0.14545407208597566
win,rusher::DeAngelo Malone,-0.0159403753945537
win,rusher::Deatrich Wise Jr.,-0.04851378287508774
win,rusher::Dee Ford,-0.23033365062764494
win,rusher::Deforest Buckner,-0.12646212406654408
win,rusher::Deion Jones,0.15641971277393807
win,rusher::Del'Shawn Phillips,0.062849559652582307
win,rusher::Delontae Scott,-0.02632847131445951
win,rusher::DeMarcus Lawrence,-0.16019858562683295
win,rusher::Demarcus Walker,0.0672237018409022
win,rusher::Demario Davis,0.09382412805777751
win,rusher::Demetrius Flannigan-Fowles,-0.12554230334146677
win,rusher::Demone Harris,-0.19807365230434026
win,rusher::Denico Autry,-0.180155126273006
win,rusher::Dennis Gardeck,0.003729892227163721
win,rusher::Denzel Perryman,0.16061728805788672
win,rusher::Derek Barnett,0.006819392519924372
win,rusher::Derek Rivers,-0.1383517779583503
win,rusher::Derick Roberson,0.24371002126797245
win,rusher::Derrek Tuszka,-0.20940769635853604
win,rusher::Derrick Barnes,0.1461025693693833
win,rusher::Derrick Brown,0.12522829159494858
win,rusher::Derrick Nnadi,-0.036043238100424084
win,rusher::Deshawn Williams,-0.17474666119772256
win,rusher::Devin Bush,0.02287056617046649
win,rusher::Devin White,-0.008145599721690377
win,rusher::Devon Kennard,0.03802098382553655
win,rusher::Dexter Lawrence,0.1038376025254989
win,rusher::Divine Deablo,-0.2496271883125679
win,rusher::Dont'A Hightower,-0.032752515392268394
win,rusher::Dorance Armstrong,-0.3693320334552405
win,rusher::Dorian O'Daniel,0.04905540851529823
win,rusher::Doug Costin,-0.16254520914549347
win,rusher::Dre Greenlaw,0.16117463041475774
win,rusher::Dre'Mont Jones,0.22198326700075308
win,rusher::Drue Tranquill,0.17943911868037898
win,rusher::Duke Riley,0.17407946428168156
win,rusher::Dylan Cole,0.10108202547704503
win,rusher::E.J. Speed,0.09228839185116983
win,rusher::Ed Oliver,-0.006274582108180696
win,rusher::Eddie Goldman,0.2657905633537469
win,rusher::Eddie Yarbrough,-0.048845331509020165
win,rusher::Efe Obada,-0.05675283733585513
win,rusher::Elandon Roberts,0.14473748509393078
win,rusher::Elerson Smith,0.02088739937112158
win,rusher::Eli Ankou,0.24574799449736437
win,rusher::Elijah Lee,-0.11918940569010844
win,rusher::Emeke Egbule,-0.03694523914934813
win,rusher::Emmanuel Ellerbee,-0.03462058927313259
win,rusher::Emmanuel Ogbah,-0.22005805801552888
win,rusher::Eric Banks,0.05112036374563828
win,rusher::Eric Kendricks,0.034435138208198185
win,rusher::Eric Wilson,-0.029635129368266087
win,rusher::Ernest Jones,0.12680171295158996
win,rusher::Ethan Westbrooks,-0.05848489089109871
win,rusher::Everson Griffen,-0.22978376521596594
win,rusher::Fletcher Cox,0.17480176372322773
win,rusher::Folorunso Fatukasi,0.4066773098740127
win,rusher::Forrest Merrill,0.028217994658176704
win,rusher::Foyesade Oluokun,0.00831694919827043
win,rusher::Frank Clark,-0.0978971170875258
win,rusher::Frank Herron,-0.033236692091986625
win,rusher::Frankie Luvu,0.08546056219888654
win,rusher::Fred Warner,0.11939206256404417
win,rusher::Freedom Akinmoladun,0.04537920927969983
win,rusher::Garret Wallow,0.2612222514539786
win,rusher::Genard Avery,0.1800023038882956
win,rusher::Gerald McCoy,0.0928248060767247
win,rusher::Germaine Pratt,0.03225573253660703
win,rusher::Grady Jarrett,0.2541105138617898
win,rusher::Grant Stuard,-0.018211228276628327
win,rusher::Greg Gaines,-0.014312214310269014
win,rusher::Greg Rousseau,0.016077152845486924
win,rusher::Grover Stewart,0.053514828304003996
win,rusher::Haason Reddick,-0.01405517958938426
win,rusher::Hamilcar Rashed Jr.,-0.05019268732235061
win,rusher::Hamsah Nasirildeen,-0.16481652080254205
win,rusher::Hardy Nickerson,0.051104106293181475
win,rusher::Harold Landry III,-0.25679239460077613
win,rusher::Harvey Langi,0.01907795025676914
win,rusher::Hassan Ridgeway,0.0880359641701236
win,rusher::Henry Anderson,0.0518491620340901
win,rusher::Henry Mondeaux,-0.08205935997828681
win,rusher::Ifeadi Odenigbo,-0.1689351085906004
win,rusher::Isaac Rochell,0.04724762142667857
win,rusher::Isaiah Buggs,0.1391563796091324
win,rusher::Isaiah Mack,-0.13301907885082717
win,rusher::Isaiah Simmons,0.17901738883800591
win,rusher::Isaiahh Loudermilk,-0.13959447864742142
win,rusher::J.J. Watt,-0.01466205679839916
win,rusher::Ja'Whaun Bentley,-0.0820804968839569
win,rusher::Jabari Zuniga,0.2136998076651393
win,rusher::Jabril Cox,-0.016341128478502977
win,rusher::Jack Heflin,-0.12393378767431644
win,rusher::Jacob Martin,0.07228125970863336
win,rusher::Jacob Phillips,-0.02856327715758966
win,rusher::Jacob Tuioti-Mariner,-0.2720181467017545
win,rusher::Jacoby Stevens,0.05716452823336544
win,rusher::Jadeveon Clowney,0.03784632724310532
win,rusher::Jaelan Phillips,-0.3881873611800704
win,rusher::Jahlani Tavai,-0.13771218396085821
win,rusher::Jake Zimmer,-0.1836128820258835
win,rusher::Jaleel Johnson,-0.0649355894254836
win,rusher::Jalen Reeves-Maybin,0.22569002072620567
win,rusher::Jalyn Holmes,-0.24234177152506606
win,rusher::James Lynch,0.07827057973710141
win,rusher::James Smith-Williams,-0.059791492311317994
win,rusher::James Vaughters,-0.039782875510921745
win,rusher::Jamie Collins Sr.,-0.08837905576106234
win,rusher::Jamien Sherwood,-0.024544784551335266
win,rusher::Jamin Davis,0.04696684366486842
win,rusher::Jamir Jones,0.08428990749553442
win,rusher::Jarrad Davis,-0.20798719275445712
win,rusher::Jarran Reed,-0.0407519670027033
win,rusher::Jashon Cornell,-0.02253652209061143
win,rusher::Jason Pierre-Paul,-0.27317814987933714
win,rusher::Javon Hargrave,-0.0456273957440325
win,rusher::Javon Kinlaw,0.08984135880387573
win,rusher::Jay Tufele,0.3510724091254151
win,rusher::Jaylon Ferguson,-0.348128033283249
win,rusher::Jaylon Smith,-0.13840068767587738
win,rusher::Jayon Brown,-0.06188794056292858
win,rusher::Jeffery Simmons,-0.1547674122717967
win,rusher::Jeremiah Attaochu,-0.12368550232707287
win,rusher::Jeremiah Owusu-Koramoah,0.42390736604965595
win,rusher::Jermaine Carter Jr.,0.439951438137794
win,rusher::Jermaine Johnson II,0.054116383217576586
win,rusher::Jerome Baker,-0.13878117157040143
win,rusher::Jerry Hughes,0.24807066313268367
win,rusher::Jerry Tillery,0.06654822753666133
win,rusher::Jessie Lemonier,-0.19114338769240455
win,rusher::Jihad Ward,0.037273605956800945
win,rusher::Joe Bachie,0.09081175815111318
win,rusher::Joe Gaziano,0.004298264825906676
win,rusher::Joe Jackson,-0.16253678460180143
win,rusher::Joe Schobert,-0.03000451762024684
win,rusher::Joe Thomas,0.08162882967167627
win,rusher::Joe Tryon-Shoyinka,-0.09725376119984339
win,rusher::Joe Walker,-0.07217177749200815
win,rusher::Joey Bosa,-0.1769948988514441
win,rusher::John Cominsky,0.17369274008680552
win,rusher::John Franklin-Myers,-0.06186876115322141
win,rusher::John Jenkins,0.08746880683970824
win,rusher::John Penisini,-0.027118725212144812
win,rusher::John Simon,-0.1214727672419633
win,rusher::Johnathan Hankins,0.20802093290902304
win,rusher::Jonas Griffith,-0.04098716066313138
win,rusher::Jonathan Allen,0.021801429510488822
win,rusher::Jonathan Bostic,0.25344938354842395
win,rusher::Jonathan Bullard,0.06872200707331053
win,rusher::Jonathan Garvin,-0.1165263604310334
win,rusher::Jonathan Greenard,-0.08272067271541134
win,rusher::Jonathan Harris,-0.08669714301451995
win,rusher::Jonathan Ledbetter,-0.021366073903244933
win,rusher::Jonathan Marshall,0.2735475489957969
win,rusher::Jonathon Cooper,-0.18846178103650355
win,rusher::Jordan Elliott,0.18517867254851095
win,rusher::Jordan Evans,0.02273970389582638
win,rusher::Jordan Hicks,0.2457454266476074
win,rusher::Jordan Jenkins,-0.0010266944269502745
win,rusher::Jordan Phillips,-0.1850711272892891
win,rusher::Jordan Smith,-0.10894689735408226
win,rusher::Jordan Willis,-0.2021806227094716
win,rusher::Jordyn Brooks,0.12079360717944602
win,rusher::Joseph Jones,-0.1478950662748729
win,rusher::Josey Jewell,0.034974805235130496
win,rusher::Josh Allen,0.13194262262311962
win,rusher::Josh Bynes,0.2176193718272946
win,rusher::Josh Mauro,-0.0815965260638656
win,rusher::Josh Sweat,-0.067258236719614
win,rusher::Josh Tupou,0.04737631983862366
win,rusher::Josh Uche,-0.28143370459387984
win,rusher::Josh Woods,0.2189297707728429
win,rusher::Joshua Kaindoh,0.22061998390183135
win,rusher::Josiah Bronson,-0.2665425918175381
win,rusher::Julian Okwara,-0.055824283081945376
win,rusher::Julian Stanford,0.10110921098114044
win,rusher::Justin Ellis,-0.07284398818102922
win,rusher::Justin Hamilton,0.21773022603875986
win,rusher::Justin Hollins,-0.03183663003228575
win,rusher::Justin Houston,-0.09512548275657928
win,rusher::Justin Jones,0.06465401160119472
win,rusher::Justin Lawler,0.019195817764116958
win,rusher::Justin Madubuike,0.1745147688304192
win,rusher::Justin Strnad,0.033317921355695446
win,rusher::Justin Zimmer,0.030417901240817988
win,rusher::K.J. Wright,0.01310983259928852
win,rusher::K'Lavon Chaisson,-0.08142954229289072
win,rusher::Kaden Elliss,-0.1903713740575389
win,rusher::Kahlil Mckenzie,-0.0899422029957299
win,rusher::Kamal Martin,-0.04063815865142379
win,rusher::Kamu Grugier-Hill,0.3554480614479684
win,rusher::Keandre Jones,-0.03401345982626628
win,rusher::Keanu Neal,-0.35309371086328195
win,rusher::Kemoko Turay,-0.3182038119118976
win,rusher::Kendal Vickers,-0.033476481064522515
win,rusher::Kenneth Murray Jr.,0.17991673177180229
win,rusher::Kenny Clark,0.03887641670456017
win,rusher::Kenny Willekes,-0.4334484076823558
win,rusher::Kenny Young,0.07398519916865498
win,rusher::Kentavius Street,0.1795450229762321
win,rusher::Kerry Hyder Jr.,-0.08947074676301084
win,rusher::Kevin Givens,0.23940429116552245
win,rusher::Kevin Minter,0.04185577602944373
win,rusher::Kevin Pierre-Louis,-0.009753396855210344
win,rusher::Kevin Strong,0.02462685471366198
win,rusher::Khaleke Hudson,0.07777407914166168
win,rusher::Khalen Saunders,0.0397272280403208
win,rusher::Khalid Kareem,-0.21057884119570314
win,rusher::Khalil Davis,-0.018582568906971242
win,rusher::Khalil Mack,-0.13589047997764375
win,rusher::Khyiris Tonga,0.18102887033559126
win,rusher::Kingsley Keke,-0.07623244126583653
win,rusher::Kristian Welch,0.011203977882548682
win,rusher::Krys Barnes,-0.05131848518660495
win,rusher::Kwity Paye,-0.03746101795975759
win,rusher::Kwon Alexander,0.03586537445710759
win,rusher::Kyle Peko,0.17260540828317752
win,rusher::Kyle Phillips,-0.10601197589714279
win,rusher::Kyle Van Noy,-0.143048197097571
win,rusher::Kyler Fackrell,-0.0688323864014484
win,rusher::Kylie Fitts,-0.0812845971341164
win,rusher::Kyzir White,-0.10813342455430151
win,rusher::L.J. Collier,0.25282529332704295
win,rusher::La'Darius Hamilton,0.031049835606633235
win,rusher::Ladarius Hamilton,-0.023216264671292834
win,rusher::Larrell Murchison,0.21687377708814093
win,rusher::Larry Ogunjobi,-0.10246548420099616
win,rusher::Lavonte David,-0.04240931047645222
win,rusher::Lawrence Guy,0.0788439325556707
win,rusher::Ledarius Mack,-0.030139414264249906
win,rusher::Leighton Vander Esch,-0.2368997010153181
win,rusher::Leki Fotu,0.11916074690114435
win,rusher::Leonard Floyd,-0.10037111134400281
win,rusher::Leonard Williams,-0.16278594449972464
win,rusher::Lerentee Mccray,-0.1644534632898239
win,rusher::Levi Onwuzurike,0.09155560023052911
win,rusher::Linval Joseph,0.21257236182724304
win,rusher::Logan Wilson,0.07956704745217832
win,rusher::Lorenzo Carter,-0.3321710989496126
win,rusher::Luke Gifford,-0.04103298243584034
win,rusher::Mack Wilson Sr.,-0.00730005535826933
win,rusher::Malcolm Koonce,-0.3029872569454074
win,rusher::Malcolm Roach,0.2555593601850827
win,rusher::Malcolm Smith,0.08921427985777097
win,rusher::Malcom Brown,0.21920864403122664
win,rusher::Maliek Collins,0.33799599538987124
win,rusher::Malik Harrison,0.11677622067330443
win,rusher::Malik Jackson,0.04653097255283986
win,rusher::Malik Mcdowell,0.14081829741986074
win,rusher::Malik Reed,-0.17659211733702007
win,rusher::Marcell Harris,-0.2422188154258162
win,rusher::Marcus Allen,-0.04615425788350406
win,rusher::Marcus Davenport,-0.13465060975322818
win,rusher::Margus Hunt,0.050878887136740714
win,rusher::Mario Addison,-0.013804069016878893
win,rusher::Mario Edwards Jr.,-0.045972966255348136
win,rusher::Markus Bailey,-0.07651147727979463
win,rusher::Markus Golden,-0.21093742789655728
win,rusher::Marlon Davidson,-0.16083301425847812
win,rusher::Marlon Tuipulotu,-0.16250205873874543
win,rusher::Marquel Lee,-0.14945850120181198
win,rusher::Marquis Haynes Sr.,-0.2142883863674564
win,rusher::Marquise Copeland,-0.021910913318689093
win,rusher::Marquiss Spencer,-0.08085287977627754
win,rusher::Marvin Wilson,0.005749060681944664
win,rusher::Matt Ioannidis,0.052782459915285004
win,rusher::Matt Milano,0.30649527250373715
win,rusher::Matthew Judon,-0.3006139650855738
win,rusher::Maurice Hurst,0.32671848303926987
win,rusher::Maxx Crosby,-0.028662610486979365
win,rusher::Mctelvin Agim,-0.09815084424363407
win,rusher::Melvin Ingram,-0.07136517889825911
win,rusher::Micah Kiser,0.21617699055983863
win,rusher::Micah Parsons,-0.043059427647509974
win,rusher::Michael Brockers,0.024253485308072954
win,rusher::Michael Dogbe,0.009902288488117163
win,rusher::Michael Dwumfour,0.25201406342117605
win,rusher::Michael Hoecht,-0.11953859442911696
win,rusher::Michael Pierce,0.11319467853652677
win,rusher::Mike Daniels,0.17521406891471683
win,rusher::Mike Danna,-0.1701728824454122
win,rusher::Mike Pennel,0.06934989149932037
win,rusher::Mike Purcell,0.3251877981049498
win,rusher::Milton Williams,0.15154990564700208
win,rusher::Montez Sweat,-0.45676682274520386
win,rusher::Montravius Adams,0.1642374558014866
win,rusher::Monty Rice,0.14103739784051395
win,rusher::Morgan Fox,0.16464066724568444
win,rusher::Mykal Walker,-0.07244215874988857
win,rusher::Myles Adams,0.11193446819348613
win,rusher::Myles Garrett,0.08888933098337033
win,rusher::Myles Jack,0.045038973624467044
win,rusher::Naquan Jones,0.013614655056773001
win,rusher::Nate Orchard,-0.020735065759692216
win,rusher::Nathan Landman,-0.052063849211261226
win,rusher::Nathan Shepherd,0.35256965308914723
win,rusher::Ndamukong Suh,0.2259771774331159
win,rusher::Neville Gallimore,-0.1149977492245129
win,rusher::Neville Hewitt,0.07083187858607047
win,rusher::Nick Bolton,0.028680283811311606
win,rusher::Nick Bosa,-0.2717297587601889
win,rusher::Nick Dzubnar,-0.07218315472236606
win,rusher::Nick Kwiatkoski,0.022650530006145062
win,rusher::Nick Niemann,-0.08783845487078833
win,rusher::Nick Thurman,-0.01134601251603696
win,rusher::Nick Vigil,0.043802988194699695
win,rusher::Nick Williams,-0.08359959445354237
win,rusher::Noah Dawkins,0.05370216929295544
win,rusher::Noah Spence,0.1300513124354272
win,rusher::Odafe Oweh,0.015872051801584863
win,rusher::Ogbonnia Okoronkwo,0.0711028351962581
win,rusher::Ola Adeniyi,-0.25568045162890707
win,rusher::Oren Burks,-0.041609686074203
win,rusher::Osa Odighizuwa,0.08915318111476672
win,rusher::Oshane Ximines,-0.22191968437599022
win,rusher::Otito Ogbonnia,-0.1151704851713062
win,rusher::P.J. Williams,-0.11126821843192106
win,rusher::Patrick Johnson,-0.04912132057258473
win,rusher::Patrick Jones II,0.02303940228496571
win,rusher::Patrick O'Connor,0.03354397302922891
win,rusher::Patrick Queen,0.3860885901878484
win,rusher::Payton Turner,-0.12526741207670614
win,rusher::Pernell Mcphee,-0.08008026041779379
win,rusher::Pete Werner,0.18856881921979673
win,rusher::Phil Hoskins,0.03095710177331451
win,rusher::Pita Taumoepenu,-0.023174851270150742
win,rusher::Poona Ford,0.2989469799468629
win,rusher::Porter Gustin,-0.15553823536945915
win,rusher::Preston Smith,-0.3164669966415492
win,rusher::Quincy Roche,-0.17011865237868612
win,rusher::Quincy Williams,0.046058002847363354
win,rusher::Quinnen Williams,0.12915913547342542
win,rusher::Quinton Bohanna,0.15120912691023364
win,rusher::Quinton Jefferson,-0.09697300228344531
win,rusher::Raekwon Davis,0.10177938196510619
win,rusher::Raequan Williams,0.006501899751613575
win,rusher::Rakeem Nunez-Roches,0.1855219155083012
win,rusher::Randy Gregory,-0.23145466694221414
win,rusher::Rashaan Evans,0.14578536275296014
win,rusher::Rashad Weaver,0.008635456789200484
win,rusher::Rashan Gary,-0.4184704128582254
win,rusher::Rashard Lawrence,-0.08557054952162743
win,rusher::Rasheem Green,-0.23699495054506658
win,rusher::Rashod Berry,-0.14118035075091917
win,rusher::Raymond Johnson III,-0.012717045160334617
win,rusher::Reggie Ragland,0.15546236475451503
win,rusher::Reginald Mckenzie,0.13511505981335192
win,rusher::Renell Wren,-0.05622457378237179
win,rusher::Robert Nkemdiche,0.056648675727766155
win,rusher::Robert Quinn,-0.14166119108981995
win,rusher::Robert Spillane,-0.022382598710069423
win,rusher::Romeo Okwara,-0.06834491562032924
win,rusher::Ron'Dell Carter,-0.10790145757993178
win,rusher::Ronald Blair,-0.08374164827844123
win,rusher::Roquan Smith,0.25691756740236643
win,rusher::Ross Blacklock,0.011459042606726165
win,rusher::Roy Lopez,0.09980933310356696
win,rusher::Roy Robertson-Harris,0.15552342755972778
win,rusher::Ryan Kerrigan,0.15473654575958024
win,rusher::Sam Eguavoen,0.04435097928516673
win,rusher::Sam Hubbard,-0.2819438754917162
win,rusher::Sam Kamara,0.029867031491568715
win,rusher::Samson Ebukam,-0.06727374230623563
win,rusher::Samuel Eguavoen,-0.01793051212240967
win,rusher::Shaka Toney,-0.06344819053471304
win,rusher::Shamar Stephen,-0.10936558676859283
win,rusher::Shaq Lawson,-0.02131481912290092
win,rusher::Shaq Thompson,0.1517331042096698
win,rusher::Shaquil Barrett,-0.21533012930944306
win,rusher::Shaquille Quarterman,-0.08198340354330702
win,rusher::Sharif Finch,0.16128013252553555
win,rusher::Shaun Bradley,-0.1139952468308108
