player_name,role,mean_score,sd_score,q025,q25,q50,q75,q975,n_boot,observed_score,played_this_week,week_index,week_label,week_num,week_source,cumulative_games,cumulative_rows,iterations,fixed_lambda,bootstrap_scope
Isaiah Prince,Blocker,0.02253817928033407,0.2791531893046606,-0.4370108519518687,-0.17052579400505571,0.0031453155860890936,0.21611010109381468,0.5485669600984651,100,0.002951020384827368,TRUE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Sean Harlow,Blocker,0.020804687952545815,0.12743381308383875,-0.2865176046822979,-0.051830262174527714,0.03982508050814879,0.1129364035882115,0.18698102738313616,100,0.061070846375221755,TRUE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Josh Jones,Blocker,0.017185500929306437,0.12962170320936206,-0.212769562282822,-0.08855671370309033,0.019322788163053148,0.10540837812112605,0.2904413916468964,100,0.02966218197952087,TRUE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Michael Jordan,Blocker,0.011983139135040483,0.04236377694550656,-0.06465465774555507,-6.961728204890063e-4,0,0.025214995295301204,0.09976356268099984,100,0.022789554713180157,TRUE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Ty Nsekhe,Blocker,0.010226541424667323,0.01935549346704349,-0.023848493519833085,0,0,0.02060542667406797,0.05325217386287423,100,0.024407447616126978,TRUE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Ali Marpet,Blocker,0.006738216783402527,0.25041634359625536,-0.37425056053792594,-0.16361755627565375,0,0.14765101032367053,0.5298172266258462,100,0.013592109293837303,TRUE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Jc Tretter,Blocker,0.006580388131784921,0.025873415011461363,-0.04729826736538317,0,0,0.020536532550733115,0.05857904331001508,100,0.024204544348767384,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Aaron Banks,Blocker,0,0,0,0,0,0,0,100,0,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Aaron Stinnie,Blocker,0,0,0,0,0,0,0,100,0,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Adam Pankey,Blocker,0,0,0,0,0,0,0,100,0,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Aj Jackson,Blocker,0,0,0,0,0,0,0,100,0,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Attauyo Nsekhe,Blocker,0,0,0,0,0,0,0,100,0,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Austin Blythe,Blocker,0,0,0,0,0,0,0,100,0,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Austin Reiter,Blocker,0,0,0,0,0,0,0,100,0,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Austin Schlottmann,Blocker,0,0,0,0,0,0,0,100,0,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Ben Braden,Blocker,0,0,0,0,0,0,0,100,0,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Bobby Evans,Blocker,0,0,0,0,0,0,0,100,0,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Bobby Hart,Blocker,0,0,0,0,0,0,0,100,0,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Caleb Benenoch,Blocker,0,0,0,0,0,0,0,100,0,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Cameron Fleming,Blocker,0,0,0,0,0,0,0,100,0,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Cameron Tom,Blocker,0,0,0,0,0,0,0,100,0,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Casey Tucker,Blocker,0,0,0,0,0,0,0,100,0,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Chuma Edoga,Blocker,0,0,0,0,0,0,0,100,0,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Cole Toner,Blocker,0,0,0,0,0,0,0,100,0,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Coleman Shelton,Blocker,0,0,0,0,0,0,0,100,0,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Colton Mckivitz,Blocker,0,0,0,0,0,0,0,100,0,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Conor Mcdermott,Blocker,0,0,0,0,0,0,0,100,0,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
D'Ante Smith,Blocker,0,0,0,0,0,0,0,100,0,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
David Bakhtiari,Blocker,0,0,0,0,0,0,0,100,0,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
David Sharpe,Blocker,0,0,0,0,0,0,0,100,0,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
David Steinmetz,Blocker,0,0,0,0,0,0,0,100,0,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Dennis Kelly,Blocker,0,0,0,0,0,0,0,100,0,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Deonte Brown,Blocker,0,0,0,0,0,0,0,100,0,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Derrick Kelly,Blocker,0,0,0,0,0,0,0,100,0,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Dillon Radunz,Blocker,0,0,0,0,0,0,0,100,0,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Hakeem Adeniji,Blocker,0,0,0,0,0,0,0,100,0,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Iosua Opeta,Blocker,0,0,0,0,0,0,0,100,0,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Isaiah Williams,Blocker,0,0,0,0,0,0,0,100,0,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Jack Anderson,Blocker,0,0,0,0,0,0,0,100,0,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Jackson Barton,Blocker,0,0,0,0,0,0,0,100,0,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Jake Hanson,Blocker,0,0,0,0,0,0,0,100,0,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
James Carpenter,Blocker,0,0,0,0,0,0,0,100,0,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Jamil Douglas,Blocker,0,0,0,0,0,0,0,100,0,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Jaryd Jones-Smith,Blocker,0,0,0,0,0,0,0,100,0,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Jimmy Morrissey,Blocker,0,0,0,0,0,0,0,100,0,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Joe Noteboom,Blocker,0,0,0,0,0,0,0,100,0,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
John Leglue,Blocker,0,0,0,0,0,0,0,100,0,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Jon Toth,Blocker,0,0,0,0,0,0,0,100,0,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Jordan Mills,Blocker,0,0,0,0,0,0,0,100,0,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Josh Wells,Blocker,0,0,0,0,0,0,0,100,0,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Kayode Awosika,Blocker,0,0,0,0,0,0,0,100,0,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Kc Mcdermott,Blocker,0,0,0,0,0,0,0,100,0,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Keaton Sutherland,Blocker,0,0,0,0,0,0,0,100,0,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Keith Ismael,Blocker,0,0,0,0,0,0,0,100,0,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Kyle Long,Blocker,0,0,0,0,0,0,0,100,0,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Kyle Murphy,Blocker,0,0,0,0,0,0,0,100,0,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
La'El Collins,Blocker,0,0,0,0,0,0,0,100,0,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Lane Taylor,Blocker,0,0,0,0,0,0,0,100,0,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Laurent Duvernay-Tardif,Blocker,0,0,0,0,0,0,0,100,0,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Le'Raven Clark,Blocker,0,0,0,0,0,0,0,100,0,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Lester Cotton Sr.,Blocker,0,0,0,0,0,0,0,100,0,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Marcus Henry,Blocker,0,0,0,0,0,0,0,100,0,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Matt Farniok,Blocker,0,0,0,0,0,0,0,100,0,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Michael Dunn,Blocker,0,0,0,0,0,0,0,100,0,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Myron Cunningham,Blocker,0,0,0,0,0,0,0,100,0,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Nick Allegretti,Blocker,0,0,0,0,0,0,0,100,0,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Nick Harris,Blocker,0,0,0,0,0,0,0,100,0,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Nick Leverett,Blocker,0,0,0,0,0,0,0,100,0,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Nick Martin,Blocker,0,0,0,0,0,0,0,100,0,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Parker Ehinger,Blocker,0,0,0,0,0,0,0,100,0,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Phil Haynes,Blocker,0,0,0,0,0,0,0,100,0,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Prince Tega Wanogho,Blocker,0,0,0,0,0,0,0,100,0,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Quinn Bailey,Blocker,0,0,0,0,0,0,0,100,0,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Rashaad Coward,Blocker,0,0,0,0,0,0,0,100,0,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Ryan Mccollum,Blocker,0,0,0,0,0,0,0,100,0,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Sam Tecklenburg,Blocker,0,0,0,0,0,0,0,100,0,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Scott Daly,Blocker,0,0,0,0,0,0,0,100,0,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Scott Quessenberry,Blocker,0,0,0,0,0,0,0,100,0,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Senio Kelemete,Blocker,0,0,0,0,0,0,0,100,0,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Stone Forsythe,Blocker,0,0,0,0,0,0,0,100,0,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Taylor Decker,Blocker,0,0,0,0,0,0,0,100,0,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Teven Jenkins,Blocker,0,0,0,0,0,0,0,100,0,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Tom Compton,Blocker,0,0,0,0,0,0,0,100,0,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Tommy Kraemer,Blocker,0,0,0,0,0,0,0,100,0,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Tre'Vour Wallace-Simms,Blocker,0,0,0,0,0,0,0,100,0,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Tyler Larsen,Blocker,0,0,0,0,0,0,0,100,0,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Walker Little,Blocker,0,0,0,0,0,0,0,100,0,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Will Fries,Blocker,0,0,0,0,0,0,0,100,0,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Zach Banner,Blocker,0,0,0,0,0,0,0,100,0,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Jon Runyan,Blocker,-0.0015969996282285401,0.16791370254996274,-0.30256784237657797,-0.11843480535967246,-0.00699612924741198,0.10766204160308264,0.3222280408849083,100,-0.003659919660869535,TRUE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Jackson Carman,Blocker,-0.002600450354506981,0.247998130620691,-0.3533024819101521,-0.22571326922236967,0,0.12033199261709043,0.5246665028030966,100,-0.017284246219809767,TRUE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Josh Myers,Blocker,-0.0030601347386043642,0.12846834847035352,-0.23914436390915764,-0.09124081980642354,0.009402151437353816,0.07517656976019546,0.22346875755332735,100,-0.019771774703255363,TRUE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Andrew Thomas,Blocker,-0.011448170562623596,0.14688448294154988,-0.28996053573356356,-0.09729844020158722,-0.011557014514389213,0.09544844488716615,0.19620547619273382,100,0.0063707773378396245,TRUE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Mike Remmers,Blocker,-0.015379798840876311,0.06362300590752884,-0.13134602614095725,-0.059508442333276707,0,0.02351372489038716,0.11250817540752381,100,-0.044802206335455445,TRUE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Matt Feiler,Blocker,-0.015587251923280825,0.1826888025216763,-0.33417896808847203,-0.13782014409731846,-0.038497102186293056,0.10217894110793685,0.39504428205223036,100,0.004773691900143518,TRUE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Colby Gossett,Blocker,-0.017144319841394345,0.02214455919225792,-0.06976034669340361,-0.026777025600632786,-0.009818714831595493,0,0,100,-0.008991826841208604,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Jordan Mailata,Blocker,-0.02363976806123088,0.08083775091182299,-0.14024844420290813,-0.06598914802289775,-0.03422731245205686,0.0034179709890307954,0.18408227745311329,100,-0.02834535952372518,TRUE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Aaron Brewer,Blocker,-0.025414287394334597,0.15077400535054458,-0.3487911896243554,-0.1212795524357292,0,0.07959661986945024,0.18577752795815128,100,0.002229295375823638,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Germain Ifedi,Blocker,-0.027637514710402086,0.1703779109840963,-0.32915927556267055,-0.14173948541689868,-0.03941705475524923,0.07761947983624776,0.3519546341720249,100,-0.03849724682130064,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Jermaine Eluemunor,Blocker,-0.028735026169302704,0.09438213201584549,-0.19210156522511473,-0.09810459216444914,-0.036901770378034805,0.04517896318706849,0.14076152203804254,100,-0.02472472073855404,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Ben Jones,Blocker,-0.0295665696493574,0.1055417369516789,-0.24601586731435415,-0.08473698802779905,-0.027882266828630722,0.035781647875305606,0.1538200096994727,100,-0.005806410632636259,TRUE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Kyle Fuller,Blocker,-0.03265035735299427,0.09825340467846873,-0.20455094101611238,-0.10236071679125228,-0.035948456786808095,0.03363657505459587,0.1891121177877193,100,-0.028618001032819956,TRUE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Blake Hance,Blocker,-0.033125819948515496,0.13804454959889326,-0.2232786157247606,-0.12718050346856646,-0.06472328600718855,0.035251044481363,0.3097210853592691,100,-0.039657302988292654,TRUE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Logan Stenberg,Blocker,-0.03441714043386397,0.08911661175113629,-0.2194678669023015,-0.09274953100882141,-0.012373770194894483,0.037462082101572924,0.10538442180675679,100,-0.05308233998416921,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Joseph Noteboom,Blocker,-0.03500150586644324,0.034011098307533995,-0.09853653863262549,-0.05541618224192909,-0.034573258375134475,0,0.0063634870984168495,100,-0.038841337541007895,TRUE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Billy Turner,Blocker,-0.03516461749827973,0.1462200167635185,-0.33111288702853175,-0.11777852533396219,-0.022762966750708456,0.07922457466278966,0.2125283852803393,100,-0.04588255116325626,TRUE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
John Simpson,Blocker,-0.035429247258907316,0.12292680197591971,-0.32975017032894616,-0.10333920747219075,-0.021630414983922742,0.045631441623740006,0.16996296667451166,100,-0.04238342192654222,TRUE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Erik McCoy,Blocker,-0.035725296643777715,0.035255242413491414,-0.09620079611163436,-0.06799939614486412,-0.03260706462009124,0,0,100,-0.06333788367989872,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Joe Haeg,Blocker,-0.03603693878928644,0.21199399891122148,-0.475735268368639,-0.16491951346476574,-0.04022434352211625,0.13342725293747065,0.3080535391126933,100,-0.03539138304378853,TRUE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Ronnie Stanley,Blocker,-0.036831481497118956,0.0847202373962749,-0.17228992345467922,-0.09978690042127686,-0.06082143387369527,0.037722262313575776,0.13417640746483966,100,-0.08436062981995934,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Cody Ford,Blocker,-0.0387751171680171,0.11697585912217373,-0.20844783358349478,-0.10955710459490622,-0.06431336859640913,0.014087481032904888,0.2127019503673066,100,-0.08442210603541835,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Brian O'Neill,Blocker,-0.04768345221231478,0.08960887437335849,-0.21769658876924264,-0.1122063943644099,-0.06188870584135758,0.01641366503611797,0.1248550689733894,100,-0.03828540883819323,TRUE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Nate Davis,Blocker,-0.04938909432061093,0.131986542773204,-0.3222624111915644,-0.13644530471866867,-0.046736998769466825,0.05480690719462743,0.18444158256666968,100,-0.04689763474040931,TRUE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Dennis Daley,Blocker,-0.05251382887462513,0.14474878082679407,-0.3564613107777177,-0.14176068179008416,-0.036533994142368395,0.04380445818073539,0.17758881004814736,100,-0.016030304293860213,TRUE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Will Holden,Blocker,-0.054969935910503503,0.05592082953064849,-0.15477239822036493,-0.0965652236670847,-0.06168603101824424,0,0,100,-0.08170852921862264,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
J.C. Hassenauer,Blocker,-0.05689665900628992,0.3156786413912914,-0.5922819056070947,-0.2897951245241044,0,0.16899603368679686,0.5527649686858332,100,-0.013928222044174531,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Jason Spriggs,Blocker,-0.059760812567053935,0.1972389238917988,-0.4293169025715172,-0.19540319229267575,-0.07445557119156217,0.07689943326664807,0.33288892358090116,100,-0.030254261661838273,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Nate Herbig,Blocker,-0.060160635392337056,0.20682718358977573,-0.5078879236690913,-0.1938687614396018,-0.011991159918803757,0.09109760623082114,0.2729622507662184,100,-0.031670392032715766,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Denzelle Good,Blocker,-0.060537243452818273,0.06158565553664238,-0.17864121513923953,-0.11334393290961453,-0.05317527211318915,0,0,100,-0.07318876029645725,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Tytus Howard,Blocker,-0.06210523931036737,0.11617809893245935,-0.29043901090471747,-0.13461905783938694,-0.06321482720345681,0.017580969111743467,0.14571032959020974,100,-0.0746560563195386,TRUE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Andre Smith,Blocker,-0.06260943685755221,0.05225893289647395,-0.16205908647136702,-0.09763510806369696,-0.06942236669648771,0,0,100,-0.06941429312197205,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Yasir Durant,Blocker,-0.06350509630091038,0.16398701784082909,-0.44571233840228786,-0.1591179880465199,-0.05804307189455776,0.041929634381357536,0.236402502548819,100,-4.611446460582366e-5,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Austin Corbett,Blocker,-0.06543167850372486,0.06663868900613269,-0.18217150822032913,-0.11512620598733034,-0.06986342487541336,-0.016556424988037863,0.06953358384064146,100,-0.06708065186214932,TRUE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Laken Tomlinson,Blocker,-0.06638888756017389,0.10357754960683782,-0.26023176882709964,-0.1189272150713397,-0.07553738810016591,-0.018952738848503375,0.18476800651624747,100,-0.06958164492225051,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Austin Jackson,Blocker,-0.07250738304061209,0.09369319342090529,-0.24525147877126546,-0.1396799094150169,-0.0664350066124842,-0.0017855025411689165,0.08628969326387931,100,-0.04226697373881527,TRUE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Chukwuma Okorafor,Blocker,-0.07263279674290309,0.08097666889893615,-0.20979045510925984,-0.12961680237199924,-0.082319670899097,-0.021135335685615438,0.12815347004292799,100,-0.07681690954577881,TRUE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Saahdiq Charles,Blocker,-0.07574677612330236,0.15894118573633634,-0.42385022138568285,-0.18483579634022973,-0.025263290657928608,0.05293035178846578,0.1652970912141082,100,-0.07579922897923669,TRUE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Tyre Phillips,Blocker,-0.0776798297822871,0.10637930166535331,-0.22544781648954104,-0.17000001966073058,-0.10971804981526789,0.038316724723110776,0.09358931400986081,100,-0.14953387997167633,TRUE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Shane Lemieux,Blocker,-0.07824172389636708,0.05453332111713037,-0.16507942109242196,-0.11934518225871475,-0.09250551716890104,0,0,100,-0.08557921370193564,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Corey Levin,Blocker,-0.07931062813175234,0.06392988595737267,-0.19250449186597807,-0.12694951159189347,-0.09101795876619403,0,0,100,-0.09088451764010749,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Royce Newman,Blocker,-0.07936459171709292,0.10835537177444152,-0.27936142619374427,-0.16112404776307204,-0.08414981582602135,0.0034936525377646382,0.11627364574182249,100,-0.10271808986054147,TRUE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Bradley Bozeman,Blocker,-0.08000416320407476,0.15015000685116892,-0.3748574341018165,-0.17687702299502833,-0.09150846860828446,0.023553555484237175,0.21212972630321764,100,-0.07508617233838898,TRUE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Matt Nelson,Blocker,-0.08263388640221285,0.09278618018771063,-0.2639808369501194,-0.14433826456332333,-0.0890529788560947,-0.020028939153566665,0.1150231553476261,100,-0.09946895401792825,TRUE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Rodger Saffold,Blocker,-0.08486829035549565,0.14970858206811172,-0.38538718710847847,-0.1787698290759281,-0.08886826030674994,0.0022990769797107177,0.22020721983225566,100,-0.06894409431903159,TRUE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Brandon Parker,Blocker,-0.0870091956700754,0.15582964996744808,-0.3418511551162835,-0.2061528799453589,-0.08210075818562332,0.0522254996233752,0.17569780706870214,100,-0.12635111331242116,TRUE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Trent Williams,Blocker,-0.08776076022348146,0.10562966299287851,-0.2618279266939316,-0.16409252508231226,-0.0913412166502199,-0.015825808764367982,0.1220259012634777,100,-0.08110653788295709,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Ryan Kelly,Blocker,-0.09054323983211317,0.10520723573615422,-0.26905456128143934,-0.16094359561905086,-0.09508746990957062,-0.035173394803081556,0.12793744958744727,100,-0.10034080767377747,TRUE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
Blake Brandel,Blocker,-0.09114141297394279,0.09221821337707131,-0.2807579024119582,-0.15513031159694493,-0.08776709228750018,0,0,100,-0.09059419181536144,FALSE,6,06,6,lookup,90,52842,100,1.039457465372263e-4,weekly_cumulative_refit
